Title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
thrilling comics ,54,NM+,$18.00 ,,,,1946,Standard,
thrilling comics ,55,NM+,$18.00 ,,,,1946,Standard,
thrilling comics ,56,NM+,$18.00 ,,,,1946,Standard,
thrilling comics ,57,NM+,$18.00 ,,,,1946,Standard,
thrilling comics ,58,NM+,$18.00 ,,,,1947,Standard,
thrilling comics ,59,FN,$9.00 ,,,,1947,Standard,
thrilling comics ,60,NM+,$18.00 ,,,,1947,Standard,
thrilling comics ,61,NM+,$18.00 ,,,,1947,Standard,
thrilling comics ,62,NM+,$18.00 ,,,,1947,Standard,
thrilling comics ,63,NM+,$30.00 ,,,,1947,Standard,
thrilling comics ,64,NM+,$40.00 ,,,,1947,Standard,
thrilling comics ,65,NM+,$40.00 ,,,,1948,Standard,
thrilling comics ,66,NM+,$30.00 ,,,,1948,Standard,
thrilling comics ,67,NM,$22.00 ,,,,1948,Standard,
thrilling comics ,68,NM+,$30.00 ,,,,1948,Standard,
thrilling comics ,69,NM,$11.00 ,,,,1948,Standard,
thrilling comics ,70,NM+,$15.00 ,,,,1949,Standard,
thrilling comics ,72,NM,$11.00 ,,,,1949,Standard,
thrilling comics ,73,NM,$11.00 ,,,,1949,Standard,
thrilling comics ,74,NM,$11.00 ,,,,1949,Standard,
thrilling comics ,75,NM,$11.00 ,,,,1949,Standard,
thrilling comics ,76,NM+,$15.00 ,,,,1950,Standard,
thrilling comics ,77,NL ,,9.2,OW-W ,Very minor color touch on cover  ,1950,Standard,
thrilling comics ,78,NM+ ,,9.9,W , ,1950,Standard,
thrilling comics ,79,NM+ ,,9.2,W , ,1951,Standard,
thrilling comics ,80,NM ,,9.2,OW-W , ,1951,Standard,
thrilling crime cases,41,VG,$2.00 ,,,,1950,Star Publications,
thrilling crime cases,42,NM+,$5.00 ,,,,1950,Star Publications,
thrilling crime cases,43,VG,$2.00 ,,,,1951,Star Publications,
thrilling crime cases,44,NM,$4.00 ,,,,1951,Star Publications,
thrilling crime cases,45,FN,$3.00 ,,,,1951,Star Publications,
thrilling crime cases,46,FN,$3.00 ,,,,1951,Star Publications,
thrilling crime cases,47,G,$2.00 ,,,,1952,Star Publications,
thrilling crime cases,48,FN,$3.00 ,,,,1952,Star Publications,
thrilling crime cases,49,NM+,$5.00 ,,,,1952,Star Publications,
thrilling romances,6,VG,$5.00 ,,,,1950,Standard,
thrilling romances,9,FN,$3.00 ,,,,1950,Standard,
thrilling romances,12,G,$2.00 ,,,,1951,Standard,
thrilling romances,15,VG,$2.00 ,,,,1952,Standard,
thrilling romances,18,VG,$2.00 ,,,,1952,Standard,
thunda,5,FN,$16.00 ,,,,1953,Magazine Enterprises,
thunda,6,VG,$11.00 ,,,,1953,Magazine Enterprises,
tick tock tales,2,VG,$2.00 ,,,,1946,Magazine Enterprises,
tillie the toiler,15,FN,$24.00 ,,,,1942,Dell,
tillie the toiler,18,VG,$2.00 ,,,,1942,Dell,
tillie the toiler,89,NM+,$13.00 ,,,,1945,Dell,
tillie the toiler,106,NM,$11.00 ,,,,1946,Dell,
tillie the toiler,132,NM+,$11.00 ,,,,1946,Dell,
tillie the toiler,150,NM+,$9.00 ,,,,1947,Dell,
tillie the toiler,176,NM,$7.00 ,,,,1947,Dell,
tillie the toiler,184,NM+,$9.00 ,,,,1948,Dell,
tillie the toiler,195,VG,$4.00 ,,,,1948,Dell,
tillie the toiler,237,FN,$5.00 ,,,,1949,Dell,
tim holt,3,NM+,$30.00 ,,,,1948,Magazine Enterprises,
tim holt,4,NM,$15.00 ,,,,1949,Magazine Enterprises,
tim holt,5,NM+,$20.00 ,,,,1949,Magazine Enterprises,
tim holt,6,NM+,$20.00 ,,,,1949,Magazine Enterprises,
tim holt,7,NM+,$20.00 ,,,,1949,Magazine Enterprises,
tim holt,8,NM+,$20.00 ,,,,1949,Magazine Enterprises,
tim holt,9,NM+,$20.00 ,,,,1949,Magazine Enterprises,
tim holt,10,NM+,$20.00 ,,,,1949,Magazine Enterprises,
tim holt,12,NM+,$12.00 ,,,,1949,Magazine Enterprises,
tim holt,13,NM+,$12.00 ,,,,1950,Magazine Enterprises,
tim holt,14,NM+,$12.00 ,,,,1950,Magazine Enterprises,
tim holt,15,NM+,$12.00 ,,,,1950,Magazine Enterprises,
tim holt,16,NM+,$12.00 ,,,,1950,Magazine Enterprises,
tim holt,17,NM+,$55.00 ,,,,1950,Magazine Enterprises,
tim holt,18,NM+,$12.00 ,,,,1950,Magazine Enterprises,
tim holt,19,NM+,$12.00 ,,,,1950,Magazine Enterprises,
tim holt,20,NM+,$18.00 ,,,,1950,Magazine Enterprises,
tim holt,21,NM+,$40.00 ,,,,1950,Magazine Enterprises,
tim holt,22,NM+,$12.00 ,,,,1951,Magazine Enterprises,
tim holt,23,NM,$30.00 ,,,,1951,Magazine Enterprises,
tim holt,24,NM,$9.00 ,,,,1951,Magazine Enterprises,
tim holt,25,NM+,$12.00 ,,,,1951,Magazine Enterprises,
tim holt,26,NM+,$12.00 ,,,,1951,Magazine Enterprises,
tim holt,27,NM,$9.00 ,,,,1952,Magazine Enterprises,
tim holt,28,FN,$6.00 ,,,,1952,Magazine Enterprises,
tim holt,29,VG,$4.00 ,,,,1952,Magazine Enterprises,
tim holt,30,FN,$6.00 ,,,,1952,Magazine Enterprises,
tim holt,31,FR,$2.00 ,,,,1952,Magazine Enterprises,
tim holt,33,FN,$6.00 ,,,,1953,Magazine Enterprises,
tim holt,34,VG,$4.00 ,,,,1953,Magazine Enterprises,
tim holt,35,FN,$6.00 ,,,,1953,Magazine Enterprises,
tim holt,37,FN,$2.00 ,,,,1953,Magazine Enterprises,
tim holt,39,G,$2.00 ,,,,1953,Magazine Enterprises,
tim holt,40,NM,$9.00 ,,,,1953,Magazine Enterprises,
tim holt,41,NM,$9.00 ,,,,1953,Magazine Enterprises,
tim mccoy,16,NM,$10.00 ,,,,1948,Charlton,
tim mccoy,17,FR,$2.00 ,,,,1948,Charlton,
tim mccoy,18,NM+,$14.00 ,,,,1949,Charlton,
tim mccoy,19,VG,$5.00 ,,,,1949,Charlton,
tim mccoy,20,NM+,$14.00 ,,,,1949,Charlton,
tim tyler,11,NM+,$7.00 ,,,,1948,Standard,
tim tyler,12,NM+,$7.00 ,,,,1948,Standard,
tim tyler,13,NM+,$7.00 ,,,,1949,Standard,
tim tyler,14,NM+,$7.00 ,,,,1949,Standard,
tim tyler,15,NM+,$7.00 ,,,,1949,Standard,
tim tyler,16,NM+,$7.00 ,,,,1950,Standard,
tim tyler,17,NM+,$7.00 ,,,,1950,Standard,
tim tyler,18,NM,$5.00 ,,,,1950,Standard,
tiny tim (fc),20,G,$14.00 ,,,,1941,Dell,
tip top comics ,19,FN,$24.00 ,,,,1937,United Features Syndicate,
tip top comics ,19,FN,$18.00 ,,,,1937,United Features Syndicate,
tip top comics ,21,FN,$18.00 ,,,,1938,United Features Syndicate,
tip top comics ,24,G,$7.00 ,,,,1938,United Features Syndicate,
tip top comics ,27,VG,$11.00 ,,,,1938,United Features Syndicate,
tip top comics ,30,FN,$18.00 ,,,,1938,United Features Syndicate,
tip top comics ,31,NM,$25.00 ,,,,1938,United Features Syndicate,
tip top comics ,32,NM,$25.00 ,,,,1938,United Features Syndicate,
tip top comics ,32,NM,$25.00 ,,,,1938,United Features Syndicate,
tip top comics ,33,FN,$18.00 ,,,,1939,United Features Syndicate,
tip top comics ,34,FN,$18.00 ,,,,1939,United Features Syndicate,
tip top comics ,34,FN,$18.00 ,,,,1939,United Features Syndicate,
tip top comics ,35,FN,$18.00 ,,,,1939,United Features Syndicate,
tip top comics ,36,NM,$25.00 ,,,,1939,United Features Syndicate,
tip top comics ,37,FN,$15.00 ,,,,1939,United Features Syndicate,
tip top comics ,37,FN,$15.00 ,,,,1939,United Features Syndicate,
tip top comics ,38,FN,$15.00 ,,,,1939,United Features Syndicate,
tip top comics ,38,FN,$15.00 ,,,,1939,United Features Syndicate,
tip top comics ,39,FN,$15.00 ,,,,1939,United Features Syndicate,
tip top comics ,39,FN,$12.00 ,,,,1939,United Features Syndicate,
tip top comics ,40,VG,$6.00 ,,,,1939,United Features Syndicate,
tip top comics ,41,FN,$9.00 ,,,,1939,United Features Syndicate,
tip top comics ,42,FN,$9.00 ,,,,1939,United Features Syndicate,
tip top comics ,42,FN,$9.00 ,,,,1939,United Features Syndicate,
tip top comics ,43,G,$3.00 ,,,,1939,United Features Syndicate,
tip top comics ,43,G,$3.00 ,,,,1939,United Features Syndicate,
tip top comics ,47,VG,$4.00 ,,,,1940,United Features Syndicate,
tip top comics ,52,FN,$5.00 ,,,,1940,United Features Syndicate,
tip top comics ,52,FN,$5.00 ,,,,1940,United Features Syndicate,
tip top comics ,70,FN,$5.00 ,,,,1942,United Features Syndicate,
tip top comics ,71,VG,$3.00 ,,,,1942,United Features Syndicate,
tip top comics ,77,VG,$3.00 ,,,,1942,United Features Syndicate,
tip top comics ,84,FN,$5.00 ,,,,1943,United Features Syndicate,
tip top comics ,88,FN,$5.00 ,,,,1943,United Features Syndicate,
tip top comics ,89,FN,$5.00 ,,,,1943,United Features Syndicate,
tip top comics ,90,VG,$3.00 ,,,,1943,United Features Syndicate,
tip top comics ,97,VG,$3.00 ,,,,1944,United Features Syndicate,
tip top comics ,100,FN,$5.00 ,,,,1944,United Features Syndicate,
tip top comics ,102,FN,$5.00 ,,,,1944,United Features Syndicate,
tip top comics ,103,FN,$5.00 ,,,,1945,United Features Syndicate,
tip top comics ,104,FN,$5.00 ,,,,1945,United Features Syndicate,
tip top comics ,106,FN,$5.00 ,,,,1945,United Features Syndicate,
tip top comics ,107,FN,$5.00 ,,,,1945,United Features Syndicate,
tip top comics ,108,VG,$3.00 ,,,,1945,United Features Syndicate,
tip top comics ,110,FR,$2.00 ,,,,1945,United Features Syndicate,
tip top comics ,111,FN,$5.00 ,,,,1945,United Features Syndicate,
tip top comics ,112,VG,$3.00 ,,,,1945,United Features Syndicate,
tip top comics ,113,NM,$5.00 ,,,,1945,United Features Syndicate,
tip top comics ,114,FN,$4.00 ,,,,1946,United Features Syndicate,
tip top comics ,115,FN,$4.00 ,,,,1946,United Features Syndicate,
tip top comics ,117,FN ,,8.5,W , ,1937,United Features Syndicate,Same problem as with Smash Comics
tip top comics ,119,NM ,,7,OW-W , ,1938,United Features Syndicate,
tip top comics ,122,NM ,,8,OW , ,1939,United Features Syndicate,
tip top comics ,124,FN ,,5.5,OW , ,1939,United Features Syndicate,
tip top comics ,128,FN ,,7,OW , ,1939,United Features Syndicate,
tip top comics ,137,NM ,,8,OW-W ,Qualified Old grade VF- 7.5 BLUE label ,1939,United Features Syndicate,
tip top comics ,144,FN ,,6.5,W , ,1939,United Features Syndicate,
tip top comics ,145,FN ,,4,W , ,1939,United Features Syndicate,
tip top comics ,158,FN ,,7,W , ,1939,United Features Syndicate,
tip topper,1,NM+,$7.00 ,,,,1949,United Features Syndicate,
tip topper,3,VG,$2.00 ,,,,1950,United Features Syndicate,
t-man,1,NM,$7.00 ,,,,1951,Quality,
t-man,2,NM+,$5.00 ,,,,1951,Quality,
t-man,3,NM+,$5.00 ,,,,1952,Quality,
t-man,4,NM+,$5.00 ,,,,1952,Quality,
t-man,5,NM+,$5.00 ,,,,1952,Quality,
t-man,7,NM,$7.00 ,,,,1952,Quality,
t-man,8,G,$2.00 ,,,,1952,Quality,
t-man,9,FN,$3.00 ,,,,1953,Quality,
t-man,10,G,$2.00 ,,,,1953,Quality,
t-man,11,FN,$3.00 ,,,,1953,Quality,
t-man,12,FN,$3.00 ,,,,1953,Quality,
tnt,1,NM+,$7.00 ,,,,1946,#N/A,
today's romance,8,FN,$3.00 ,,,,1952,Standard,
tom corbet space cadet,4,NM,$6.00 ,,,,1953,Dell,
tom corbet space cadet,5,NM,$6.00 ,,,,1953,Dell,
tom corbet space cadet (fc),378,VG,$5.00 ,,,,1952,Dell,
tom corbet space cadet (fc),421,VG,$4.00 ,,,,1952,Dell,
tom mix (fawcett),1,NM+,$70.00 ,,,,1948,Fawcett,
tom mix (fawcett),2,NM+,$40.00 ,,,,1948,Fawcett,
tom mix (fawcett),3,NM+,$30.00 ,,,,1948,Fawcett,
tom mix (fawcett),4,NM+,$30.00 ,,,,1948,Fawcett,
tom mix (fawcett),5,NM+,$30.00 ,,,,1948,Fawcett,
tom mix (fawcett),6,NM+,$24.00 ,,,,1948,Fawcett,
tom mix (fawcett),7,NM+,$24.00 ,,,,1948,Fawcett,
tom mix (fawcett),8,NM+,$24.00 ,,,,1948,Fawcett,
tom mix (fawcett),9,NM+,$24.00 ,,,,1948,Fawcett,
tom mix (fawcett),10,NM+,$24.00 ,,,,1948,Fawcett,
tom mix (fawcett),11,NM,$11.00 ,,,,1948,Fawcett,
tom mix (fawcett),12,NM+,$15.00 ,,,,1948,Fawcett,
tom mix (fawcett),13,NM+,$15.00 ,,,,1949,Fawcett,
tom mix (fawcett),14,NM,$11.00 ,,,,1949,Fawcett,
tom mix (fawcett),15,NM,$11.00 ,,,,1949,Fawcett,
tom mix (fawcett),16,NM+,$15.00 ,,,,1949,Fawcett,
tom mix (fawcett),17,NM+,$15.00 ,,,,1949,Fawcett,
tom mix (fawcett),18,NM+,$15.00 ,,,,1949,Fawcett,
tom mix (fawcett),19,NM,$11.00 ,,,,1949,Fawcett,
tom mix (fawcett),20,NM+,$15.00 ,,,,1949,Fawcett,
tom mix (fawcett),21,NM+,$12.00 ,,,,1949,Fawcett,
tom mix (fawcett),22,NM+,$12.00 ,,,,1949,Fawcett,
tom mix (fawcett),23,NM+,$12.00 ,,,,1949,Fawcett,
tom mix (fawcett),24,NM+,$12.00 ,,,,1949,Fawcett,
tom mix (fawcett),25,NM+,$12.00 ,,,,1950,Fawcett,
tom mix (fawcett),26,NM+,$12.00 ,,,,1950,Fawcett,
tom mix (fawcett),27,NM+,$12.00 ,,,,1950,Fawcett,
tom mix (fawcett),28,NM+,$12.00 ,,,,1950,Fawcett,
tom mix (fawcett),29,NM+,$12.00 ,,,,1950,Fawcett,
tom mix (fawcett),30,NM+,$12.00 ,,,,1950,Fawcett,
tom mix (fawcett),31,NM+,$12.00 ,,,,1950,Fawcett,
tom mix (fawcett),32,NM+,$12.00 ,,,,1950,Fawcett,
tom mix (fawcett),33,NM,$9.00 ,,,,1950,Fawcett,
tom mix (fawcett),34,NM+,$12.00 ,,,,1950,Fawcett,
tom mix (fawcett),35,VG,$4.00 ,,,,1950,Fawcett,
tom mix (fawcett),36,NM+,$12.00 ,,,,1950,Fawcett,
tom mix (fawcett),37,NM+,$12.00 ,,,,1951,Fawcett,
tom mix (fawcett),39,NM+,$12.00 ,,,,1951,Fawcett,
tom mix (fawcett),40,NM,$9.00 ,,,,1951,Fawcett,
tom mix (fawcett),41,FN,$5.00 ,,,,1951,Fawcett,
tom mix (fawcett),42,FN,$5.00 ,,,,1951,Fawcett,
tom mix (fawcett),43,NM,$7.00 ,,,,1951,Fawcett,
tom mix (fawcett),45,FN,$5.00 ,,,,1951,Fawcett,
tom mix (fawcett),46,G,$2.00 ,,,,1951,Fawcett,
tom mix (fawcett),47,FN,$5.00 ,,,,1951,Fawcett,
tom mix (fawcett),48,NM+,$10.00 ,,,,1951,Fawcett,
tom mix (fawcett),49,G,$2.00 ,,,,1952,Fawcett,
tom mix (fawcett),50,FN,$5.00 ,,,,1948,Fawcett,
tom mix (fawcett),51,G,$2.00 ,,,,1948,Fawcett,
tom mix (fawcett),52,FN,$5.00 ,,,,1948,Fawcett,
tom mix (fawcett),53,VG,$3.00 ,,,,1948,Fawcett,
tom mix (fawcett),56,NM,$7.00 ,,,,1948,Fawcett,
tom mix (fawcett),57,VG,$3.00 ,,,,1952,Fawcett,
tom mix (fawcett),58,FN,$5.00 ,,,,1952,Fawcett,
tom mix (fawcett),61,FN,$5.00 ,,,,1953,Fawcett,
tom mix comics,3,NM,$90.00 ,,,,1940,Ralston-Purina Co.,
tom mix comics ,5,NM+ ,,6.5,OW-W , ,1941,Ralston-Purina Co.,
tom mix comics,6,FR,$10.00 ,,,,1941,Ralston-Purina Co.,
tom mix comics,10,FN,$40.00 ,,,,1942,Ralston-Purina Co.,
tom mix comics,11,NM,$60.00 ,,,,1942,Ralston-Purina Co.,
tom mix comics (ralston),2,FN,$75.00 ,,,,1940,Ralston-Purina Co.,
tom mix commandoes,12,NM,$60.00 ,,,,1942,Ralston-Purina Co.,
tom sawyer (famous stories book),2,NM,$18.00 ,,,,1942,Dell,
tomahawk,1,NM+,$60.00 ,9.6,W ,Manufactured with large piece out margin of 2nd page slightly affects story ,1950,National,
tomahawk,2,NM+,$45.00 ,,,,1950,National,
tomahawk,3,NM+,$17.00 ,,,,1951,National,
tomahawk,4,NM+,$17.00 ,,,,1951,National,
tomahawk,5,NM+,$17.00 ,9.4,OW-W , ,1951,National,
tomahawk,6,NM,$14.00 ,,,,1951,National,
tomahawk,7,NM,$14.00 ,,,,1951,National,
tomahawk,8,FN,$10.00 ,,,,1951,National,
tomahawk,9,FN,$10.00 ,,,,1952,National,
tomahawk,10,FN,$10.00 ,,,,1952,National,
tomahawk,11,VG,$4.00 ,,,,1952,National,
tomahawk,13,VG,$4.00 ,,,,1952,National,
tomahawk,14,VG,$4.00 ,,,,1952,National,
tomahawk,15,FN,$6.00 ,,,,1953,National,
tomahawk,16,FN,$6.00 ,,,,1953,National,
tomahawk,19,FN,$6.00 ,,,,1953,National,
tomahawk,56,NM+,$6.00 ,,,,1958,National,
tomahawk,59,NM+,$6.00 ,,,,1958,National,
tomahawk,60,NM+,$6.00 ,,,,1959,National,
tombstone territory (fc),1123,NM+,$5.00 ,,,,1960,Dell,
tomb of terror,1,NM+,$7.00 ,,,,1952,Harvey ,
tomb of terror,2,NM+,$5.00 ,,,,1952,Harvey ,
tomb of terror,3,FN,$3.00 ,,,,1952,Harvey ,
tomb of terror,4,G,$2.00 ,,,,1952,Harvey ,
tomb of terror,5,VG,$2.00 ,,,,1952,Harvey ,
tomb of terror,6,VG,$2.00 ,,,,1952,Harvey ,
tomb of terror,7,VG,$2.00 ,,,,1953,Harvey ,
tomb of terror,8,FN,$3.00 ,,,,1953,Harvey ,
tomb of terror,9,VG,$2.00 ,,,,1953,Harvey ,
tommy of the big top,11,FN,$3.00 ,,,,1948,Best,
tommy of the big top,12,NM,$4.00 ,,,,1949,Best,
tonto,2,NM+,$8.00 ,,,,1951,Dell,
tonto,3,NM+,$8.00 ,,,,1951,Dell,
tonto,4,NM,$5.00 ,,,,1952,Dell,
tonto,5,NM+,$6.00 ,,,,1952,Dell,
tonto,6,NM+,$6.00 ,,,,1952,Dell,
tonto,7,VG,$3.00 ,,,,1952,Dell,
tonto,8,FN,$4.00 ,,,,1952,Dell,
tonto,9,FN,$4.00 ,,,,1953,Dell,
tonto,10,FN,$4.00 ,,,,1953,Dell,
tonto,11,G,$2.00 ,,,,1953,Dell,
tonto,12,FN,$3.00 ,,,,1953,Dell,
tonto,16,VG,$2.00 ,,,,1954,Dell,
tonto,17,NM,$4.00 ,,,,1954,Dell,
tonto,18,NM+,$5.00 ,,,,1955,Dell,
tonto,19,NM,$4.00 ,,,,1955,Dell,
tonto,20,NM,$4.00 ,,,,1955,Dell,
tonto,21,NM+,$5.00 ,,,,1955,Dell,
tonto,22,NM,$4.00 ,,,,1956,Dell,
tonto,23,NM+,$5.00 ,,,,1956,Dell,
tonto,24,NM,$5.00 ,,,,1956,Dell,
tonto,25,FN,$3.00 ,,,,1956,Dell,
tonto,26,NM,$4.00 ,,,,1957,Dell,
tonto,27,NM+,$5.00 ,,,,1957,Dell,
tonto,28,NM+,$5.00 ,,,,1957,Dell,
tonto,29,NM+,$5.00 ,,,,1957,Dell,
tonto,30,NM+,$5.00 ,,,,1958,Dell,
tonto,31,NM+,$5.00 ,,,,1958,Dell,
tonto,32,NM,$4.00 ,,,,1958,Dell,
tonto,33,NM,$4.00 ,,,,1958,Dell,
tonto (fc),312,NM+,$15.00 ,,,,1951,Dell,
tony trent,4,FN,$6.00 ,,,,1948,Columbia,
tony trent ,3,NM+ ,,9,W , ,1948,Columbia,
top gun (fc),927,FN,$3.00 ,,,,1958,Dell,
top love,3,FN,$3.00 ,,,,1951,Star,
top notch,1,NM,$200.00 ,,,,1939,MLJ,
top notch,2,NM+,$120.00 ,,,,1940,MLJ,
top notch,3,NM+,$100.00 ,,,,1940,MLJ,
top notch,4,NM+,$80.00 ,,,,1940,MLJ,
top notch,5,NM+,$70.00 ,,,,1940,MLJ,
top notch,6,NM+,$60.00 ,,,,1940,MLJ,
top notch,7,NM+,$130.00 ,,,,1940,MLJ,
top notch,8,NM+,$150.00 ,,,,1940,MLJ,
top notch,10,NM+,$120.00 ,,,,1940,MLJ,
top notch,11,NM+,$80.00 ,,,,1941,MLJ,
top notch,12,NM+,$80.00 ,,,,1941,MLJ,
top notch,14,NM,$65.00 ,,,,1941,MLJ,
top notch,15,NM+,$80.00 ,,,,1941,MLJ,
top notch,16,NM+,$80.00 ,,,,1941,MLJ,
top notch,17,NM+,$80.00 ,,,,1941,MLJ,
top notch,18,NM+,$80.00 ,,,,1941,MLJ,
top notch,20,NM+,$80.00 ,,,,1941,MLJ,
top notch,21,NM+,$60.00 ,,,,1941,MLJ,
top notch,22,NM+,$60.00 ,,,,1941,MLJ,
top notch,23,NM+,$60.00 ,,,,1942,MLJ,
top notch,24,NM+,$60.00 ,,,,1942,MLJ,
top notch,25,NM+,$60.00 ,,,,1942,MLJ,
top notch,26,NM+,$60.00 ,,,,1942,MLJ,
top notch,27,NM+,$60.00 ,,,,1942,MLJ,
top notch,28,NM,$45.00 ,,,,1942,MLJ,
top notch,29,NM+,$60.00 ,,,,1942,MLJ,
top notch,30,NM,$45.00 ,,,,1942,MLJ,
top notch,31,NM+,$40.00 ,,,,1942,MLJ,
top notch,32,NM+,$40.00 ,,,,1943,MLJ,
top notch,33,NM+,$40.00 ,,,,1943,MLJ,
top notch,34,NM,$30.00 ,,,,1943,MLJ,
top notch,35,NM+,$40.00 ,,,,1943,MLJ,
top notch,36,NM+,$40.00 ,,,,1943,MLJ,
top notch,37,NM,$30.00 ,,,,1943,MLJ,
top notch,38,NM+,$40.00 ,,,,1943,MLJ,
top notch,39,NM,$30.00 ,,,,1943,MLJ,
top notch,40,NM+,$40.00 ,,,,1943,MLJ,
top notch,42,NM,$9.00 ,,,,1943,MLJ,
top notch,43,NM,$9.00 ,,,,1944,MLJ,
top notch,44,NM,$9.00 ,,,,1944,MLJ,
top notch,45,NM,$9.00 ,,,,1944,MLJ,
top secret,1,G,$3.00 ,,,,1952,Hillman,
top secrets of the fbi,1,NM,$6.00 ,,,,1947,Street & Smith,
top secrets of the fbi,2,NM+,$5.00 ,,,,1948,Street & Smith,
top secrets of the fbi,3,NM+,$5.00 ,,,,1948,Street & Smith,
top secrets of the fbi,4,NM,$4.00 ,,,,1948,Street & Smith,
top secrets of the fbi,5,NM,$4.00 ,,,,1948,Street & Smith,
top secrets of the fbi,6,NM,$4.00 ,,,,1948,Street & Smith,
top secrets of the fbi,7,NM+,$5.00 ,7.5,OW-W ,,1949,Street & Smith,
top secrets of the fbi,8,VG,$2.00 ,,,,1949,Street & Smith,
top secrets of the fbi,9,FN,$3.00 ,,,,1949,Street & Smith,
top secrets of the fbi,10,VG,$2.00 ,,,,1949,Street & Smith,
top spot,1,NM,$5.00 ,8.5,OW-W ,Slight (A) ,1945,Top Comics,
topix (vol. 5),1,NM+,$5.00 ,,,,1946,Catechetical Guild,
topix (vol. 5),2,FR,$2.00 ,,,,1946,Catechetical Guild,
topix (vol. 5),4,FN,$3.00 ,,,,1947,Catechetical Guild,
topix (vol. 5),5,NM,$4.00 ,,,,1947,Catechetical Guild,
topix (vol. 5),6,FN,$3.00 ,,,,1947,Catechetical Guild,
topix (vol. 5),7,NM,$4.00 ,,,,1947,Catechetical Guild,
topix (vol. 5),9,VG,$2.00 ,,,,1947,Catechetical Guild,
topix (vol. 5),10,FN,$3.00 ,,,,1947,Catechetical Guild,
topix (vol. 7),2,FN,$3.00 ,,,,1948,Catechetical Guild,
top-notch comics ,1,NM ,,8.5,W , ,1939,MLJ,
top-notch comics ,2,NM+ ,,9.6,W , ,1940,MLJ,
top-notch comics ,3,NM+ ,,9.6,OW-W , ,1940,MLJ,
top-notch comics ,4,NM+ ,,9.2,W , ,1940,MLJ,
top-notch comics ,5,NM+ ,,9.2,W , ,1940,MLJ,
top-notch comics ,6,NM+ ,,9.4,W , ,1940,MLJ,
top-notch comics ,7,NM+ ,,9.8,W , ,1940,MLJ,
top-notch comics ,8,NM+ ,,9.6,W , ,1940,MLJ,
top-notch comics ,9,NM+ ,,9.6,W , ,1940,MLJ,
top-notch comics ,10,NM+ ,,9.6,W , ,1940,MLJ,
top-notch comics ,11,NM+ ,,9.6,OW-W , ,1941,MLJ,
top-notch comics ,12,NM+ ,,9.4,W ,Old grade 9.2 NM- ,1941,MLJ,
top-notch comics ,13,NM+ ,,9.2,W , ,1941,MLJ,
top-notch comics ,14,NM ,,9.2,OW-W ,Old grade VF+8.5 OW ,1941,MLJ,
top-notch comics ,15,NM+ ,,9.6,W , ,1941,MLJ,
top-notch comics ,16,NM+ ,,9.6,W , ,1941,MLJ,
top-notch comics ,17,NM+ ,,9.6,W , ,1941,MLJ,
top-notch comics ,18,NM+ ,,9.6,W , ,1941,MLJ,
top-notch comics ,19,NM+ ,,9.6,OW-W , ,1941,MLJ,
top-notch comics ,20,NM+ ,,9.2,W , ,1941,MLJ,
top-notch comics ,21,NM+ ,,9.2,OW-W , ,1941,MLJ,
top-notch comics ,22,NM+ ,,9.4,W , ,1941,MLJ,
top-notch comics ,23,NM+ ,,9.8,OW-W , ,1942,MLJ,
top-notch comics ,24,NM+ ,,9.4,W , ,1942,MLJ,
top-notch comics ,25,NM+ ,,9.6,W , ,1942,MLJ,
top-notch comics ,26,NM+ ,,9.2,W , ,1942,MLJ,
top-notch comics ,27,NM+ ,,9.4,W , ,1942,MLJ,
top-notch comics ,28,NM ,,9,OW-W , ,1942,MLJ,
top-notch comics ,29,NM+ ,,9.4,W , ,1942,MLJ,
top-notch comics ,31,NM+ ,,9.8,W , ,1942,MLJ,
top-notch comics ,32,NM+ ,,9.6,W , ,1943,MLJ,
top-notch comics ,33,NM+ ,,9.8,W , ,1943,MLJ,
top-notch comics ,34,NM ,,9.2,W , ,1943,MLJ,
top-notch comics ,35,NM+ ,,8,W , ,1943,MLJ,
top-notch comics ,36,NM+ ,,9.2,W , ,1943,MLJ,
top-notch comics ,37,NM ,,9.6,OW-W , ,1943,MLJ,
top-notch comics ,38,NM+ ,,9.2,OW-W , ,1943,MLJ,
top-notch comics ,39,NM ,,9.4,W , ,1943,MLJ,
top-notch comics ,40,NM+ ,,9.6,W , ,1943,MLJ,
top-notch comics ,42,NM ,,8,W , ,1943,MLJ,
top-notch comics ,44,NM ,,9.2,W , ,1944,MLJ,
top-notch comics ,45,NM ,,8.5,W , ,1944,MLJ,
topsy turvy,1,NM,$5.00 ,,,,1945,R.B Leffingwell,
tor,3,NM+,$100.00 ,,,,1954,St. John,
tough kid squad,1,NM+,$750.00 ,,,,1942,Timely,
toy town,5,FN,$3.00 ,,,,1946,Orbit,
toyland,3,VG,$2.00 ,,,,1947,Fiction House,
toyland comics ,2,NL ,,8,OW-W , ,1947,Fiction House,
trail blazers,2,NM+,$8.00 ,,,,1942,Street & Smith,
trail colt,2,NM+,$30.00 ,,,,1949,Magazine Enterprises,
trail colt (a-1 #24),1,NM,$35.00 ,,,,1949,Magazine Enterprises,
treasure comics,1,NM+,$8.00 ,9.4,OW-W , ,1945,Prize,
treasure comics,2,NM+,$5.00 ,9.8,OW-W , ,1945,Prize,
