Title,Issue #,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
amazing mysteries,33,FN,$4.00 ,6.5,OW-W ,,1949,Timely,
amazing mysteries,34,FN,$3.00 ,,,,1949,Timely,
amazing mysteries,35,FN,$4.00 ,,,,1950,Timely,
amazing mystery funnies vol.1,18,NM ,$65.00 ,8.5,W , ,1940,Centaur,
amazing mystery funnies vol.1,20,NM ,$65.00 ,7.5,W , ,1940,Centaur,
amazing mystery funnies vol.1,21,NM+,$85.00 ,,,,1940,Centaur,
amazing mystery funnies vol.1,22,NM,$65.00 ,,,,1940,Centaur,
amazing mystery funnies vol.1,23,NM+,$85.00 ,,,,1940,Centaur,
amazing mystery funnies vol.1,24,NM+ ,$85.00 ,9.2,W , ,1940,Centaur,
amazing mystery funnies vol.1,1,NM,$190.00 ,,,,1938,Centaur,
amazing mystery funnies vol.1,2,NM ,$80.00 ,7,W , ,1938,Centaur,
amazing mystery funnies vol.1,3,NM+,$70.00 ,,,,1938,Centaur,
amazing mystery funnies vol.1,4,NM+,$70.00 ,,,,1938,Centaur,
amazing mystery funnies vol.2 ,1,NM ,$40.00 ,9,W , ,1938,Centaur,
amazing mystery funnies vol.2 ,10,NM+,$65.00 ,,,,1938,Centaur,
amazing mystery funnies vol.2 ,11,NM+,$65.00 ,,,,1938,Centaur,
amazing mystery funnies vol.2 ,12,NM ,$0.00 ,8.5,CR-OW ,mis-cut ,1939,Centaur,
amazing mystery funnies vol.2 ,2,NM+,$55.00 ,,,,1939,Centaur,
amazing mystery funnies vol.2 ,3,NM+,$55.00 ,,,,1939,Centaur,
amazing mystery funnies vol.2 ,4,NM+,$55.00 ,,,,1939,Centaur,
amazing mystery funnies vol.2 ,5,NM ,$35.00 ,9.2, , ,1939,Centaur,
amazing mystery funnies vol.2 ,6,NM,$35.00 ,,,,1939,Centaur,
amazing mystery funnies vol.2 ,7,FN ,$75.00 ,8.5,W ,Slight (P)  ,1939,Centaur,
amazing mystery funnies vol.2 ,8,FN,$45.00 ,,,,1939,Centaur,
amazing mystery funnies vol.2 ,9,NM,$45.00 ,,,,1939,Centaur,
amazing mystery funnies vol.3 ,1,NM ,$35.00 ,6.5,W , ,1940,Centaur,
american library,4,VG,$2.00 ,,,,1945,David McKay,
america's best comics,1,NM,$150.00 ,,,,1942,Standard,
america's best comics,3,FN,$40.00 ,,,,1942,Standard,
america's best comics,4,NM+,$70.00 ,,,,1943,Standard,
america's best comics,5,NM+,$65.00 ,,,,1943,Standard,
america's best comics,7,NM+,$50.00 ,,,,1943,Standard,
america's best comics ,8,NM+ ,$45.00 ,9.2,W , ,1944,Standard,
america's best comics ,9,NM+ ,$45.00 ,9.6,OW-W , ,1944,Standard,
america's best comics ,10,NM+ ,$45.00 ,9.2,OW , ,1944,Standard,
america's best comics,11,NM+,$35.00 ,,,,1944,Standard,
america's best comics,12,NM+,$35.00 ,,,,1945,Standard,
america's best comics,13,NM,$22.00 ,,,,1945,Standard,
america's best comics ,14,NM+ ,$35.00 ,9.8,W ,Slight mis-cut ,1945,Standard,
america's best comics,15,NM+,$35.00 ,,,,1945,Standard,
america's best comics ,16,NM+ ,$35.00 ,9,OW-W , ,1946,Standard,
america's best comics ,17,NM+ ,$35.00 ,9.2,OW-W , ,1946,Standard,
america's best comics ,18,NM+ ,$35.00 ,9.4,OW ,Old grade NM- 9.2 double copy? or fake  ,1946,Standard,
america's best comics ,19,NM+ ,$35.00 ,9.2,OW-W , ,1946,Standard,
america's best comics,20,NM,$22.00 ,,,,1946,Standard,
america's best comics ,21,NM ,$15.00 ,9.2,OW-W , ,1947,Standard,
america's best comics ,22,NM ,$15.00 ,9.6,W ,Old grade NM- 9.2 ,1947,Standard,
america's best comics,23,NM+,$20.00 ,,,,1947,Standard,
america's best comics,24,NM,$15.00 ,,,,1947,Standard,
america's best comics,25,NM+,$20.00 ,,,,1948,Standard,
america's best comics,26,NM,$15.00 ,,,,1948,Standard,
america's best comics,27,NM,$15.00 ,,,,1948,Standard,
america's best comics ,29,NM+ ,$20.00 ,9.6,W ,Old grade NM- 9.2 ,1949,Standard,
america's best comics,30,NM,$15.00 ,,,,1949,Standard,
america's best comics,31,NM+,$20.00 ,,,,1949,Standard,
america's biggest comics book,NN,NM,$22.00 ,,,,1944,Standard,
america's greatest comics ,1,NL ,,9.4,W , ,1941,Fawcett,
america's greatest comics,2,NM+,$210.00 ,,,,1942,Fawcett,
america's greatest comics,3,NM,$90.00 ,,,,1942,Fawcett,
america's greatest comics,4,NM,$70.00 ,,,,1942,Fawcett,
america's greatest comics,5,NM,$70.00 ,,,,1942,Fawcett,
america's greatest comics,6,NM+,$80.00 ,,,,1943,Fawcett,
america's greatest comics,7,NM,$70.00 ,,,,1943,Fawcett,
america's greatest comics,8,NM+,$80.00 ,9.6,OW-W , ,1943,Fawcett,
anchors andrews,1,NM,$3.00 ,,,,1953,St. John,
andy burnett (fc),865,NM,$2.00 ,,,,1957,Dell,
andy comics,20,NM+,$2.00 ,,,,1948,Ace Magazines,
andy comics,21,NM+,$2.00 ,,,,1948,Ace Magazines,
animal antics,1,FN,$9.00 ,,,,1946,National,
animal antics,13,NM,$6.00 ,,,,1948,National,
animal comics,24,FN,$20.00 ,,,,1946,Dell,
animal comics,25,NM,$35.00 ,,,,1947,Dell,
animal comics,26,FN,$20.00 ,,,,1947,Dell,
animal comics,27,FN,$20.00 ,,,,1947,Dell,
animal world,713,NM+,$5.00 ,,,,1956,Dell,
animated funny comic tunes,21,NM+,$7.00 ,,,,1946,Timely,
animated movie tunes comics,2,NM+,$7.00 ,,,,1946,Timely,
annie oakley & tagg (dell),4,NM+,$2.00 ,,,,1955,Dell,
annie oakley & tagg (dell),5,NM+,$2.00 ,,,,1955,Dell,
annie oakley & tagg (dell),6,NM+,$2.00 ,,,,1956,Dell,
annie oakley & tagg (dell),7,NM+,$2.00 ,,,,1956,Dell,
annie oakley & tagg (dell),8,NM,$2.00 ,,,,1956,Dell,
annie oakley & tagg (dell),9,NM,$2.00 ,,,,1956,Dell,
annie oakley & tagg (dell),10,NM+,$2.00 ,,,,1957,Dell,
annie oakley & tagg (dell),11,FN,$2.00 ,,,,1957,Dell,
annie oakley & tagg (dell),12,NM+,$2.00 ,,,,1957,Dell,
annie oakley & tagg (dell),13,NM+,$2.00 ,,,,1957,Dell,
annie oakley & tagg (dell),14,NM+,$2.00 ,,,,1958,Dell,
annie oakley & tagg (dell),15,NM+,$2.00 ,,,,1958,Dell,
annie oakley & tagg (fc),481,VG,$2.00 ,,,,1953,Dell,
annie oakley (atlas),1,FN,$2.00 ,,,,1948,Timely,
annie oakley (atlas),2,NM+,$15.00 ,,,,1948,Timely,
annie oakley (atlas),3,NM+,$8.00 ,,,,1948,Timely,
annie oakley (atlas),4,NM,$7.00 ,,,,1948,Timely,
annie oakley (atlas),6,NM+,$5.00 ,,,,1955,Timely,
annie oakley (atlas),7,NM+,$5.00 ,,,,1955,Timely,
annie oakley (atlas),8,NM+,$5.00 ,,,,1955,Timely,
annie oakley (atlas),9,NM+,$12.00 ,,,,1956,Timely,
annie oakley (atlas),10,NM+,$5.00 ,,,,1956,Timely,
annie oakley (atlas),11,NM+,$5.00 ,,,,1956,Timely,
annie oakley (fc),438,NM+,$6.00 ,,,,1952,Dell,
apache,1,NM+,$9.00 ,,,,1951,Fiction House,
apache kid,1,FN,$9.00 ,,,,1950,Timely,
apache kid,2,NM+,$11.00 ,,,,1951,Timely,
apache kid,3,NM,$8.00 ,,,,1951,Timely,
apache kid,5,FN,$5.00 ,,,,1951,Timely,
apache kid,6,VG,$3.00 ,,,,1951,Timely,
apache kid,7,FN,$4.00 ,,,,1951,Timely,
apache kid,8,FN,$4.00 ,,,,1951,Timely,
apache kid,9,VG,$3.00 ,,,,1951,Timely,
archie,5,NM,$40.00 ,,,,1943,MLJ,
archie,7,NM+,$35.00 ,,,,1944,MLJ,
archie,8,NM+,$35.00 ,,,,1944,MLJ,
archie,9,NM+,$35.00 ,,,,1944,MLJ,
archie,10,FN,$18.00 ,,,,1944,MLJ,
archie,11,NM+,$20.00 ,,,,1944,MLJ,
archie,12,NM+,$20.00 ,,,,1945,MLJ,
archie,13,NM+,$20.00 ,,,,1945,MLJ,
archie,14,NM+,$20.00 ,,,,1945,MLJ,
archie,15,NM+,$20.00 ,,,,1945,MLJ,
archie,16,NM+,$20.00 ,,,,1945,MLJ,
archie,17,NM+,$20.00 ,,,,1945,MLJ,
archie,18,NM+,$20.00 ,,,,1946,MLJ,
archie,19,FN,$11.00 ,,,,1946,MLJ,
archie,20,NM+,$20.00 ,,,,1946,MLJ,
archie,21,NM+,$15.00 ,,,,1946,MLJ,
archie,23,NM+,$15.00 ,,,,1946,MLJ,
archie,24,NM+,$15.00 ,,,,1947,MLJ,
archie,25,NM,$12.00 ,,,,1947,MLJ,
archie,26,NM+,$15.00 ,,,,1947,MLJ,
archie,28,NM+,$15.00 ,,,,1947,MLJ,
archie,29,NM,$12.00 ,,,,1947,MLJ,
archie,30,NM+,$15.00 ,,,,1948,MLJ,
archie,31,NM+,$12.00 ,,,,1948,MLJ,
archie,32,NM+,$12.00 ,,,,1948,MLJ,
archie,33,NM+,$12.00 ,,,,1948,MLJ,
archie,34,NM+,$12.00 ,,,,1948,MLJ,
archie,35,NM+,$12.00 ,,,,1948,MLJ,
archie,36,FN,$5.00 ,,,,1949,MLJ,
archie,37,NM+,$12.00 ,,,,1949,MLJ,
archie,38,FN,$5.00 ,,,,1949,MLJ,
archie,39,NM,$10.00 ,,,,1949,MLJ,
archie,40,NM+,$12.00 ,,,,1949,MLJ,
archie,41,NM,$10.00 ,,,,1949,MLJ,
archie,42,NM+,$12.00 ,,,,1950,MLJ,
archie,43,NM,$10.00 ,,,,1950,MLJ,
archie,47,NM,$10.00 ,,,,1950,MLJ,
archie,56,VG,$3.00 ,,,,1952,MLJ,
archie,60,FN,$4.00 ,,,,1953,MLJ,
archie annual,3,FN,$7.00 ,,,,1951,MLJ,
arizona kid,1,NM,$15.00 ,,,,1951,Timely,
arizona kid,2,G,$2.00 ,,,,1951,Timely,
arizona kid,3,G,$2.00 ,,,,1951,Timely,
army & navy,1,NM+,$35.00 ,,,,1941,Street & Smith,
army & navy,2,NM+,$17.00 ,,,,1941,Street & Smith,
army & navy,3,NM+,$10.00 ,,,,1942,Street & Smith,
army & navy,4,NM+,$10.00 ,,,,1942,Street & Smith,
army & navy,5,NM+,$10.00 ,,,,1942,Street & Smith,
arrow,3,NM,$60.00 ,,,,1941,Centaur,
astonishing,5,FR,$3.00 ,,,,1951,Timely,
astonishing,6,NM+,$35.00 ,,,,1951,Timely,
astonishing,7,NM,$5.00 ,9,W,,1951,Timely,
astonishing,8,VG,$3.00 ,,,,1952,Timely,
astonishing,9,FN,$2.00 ,,,,1952,Timely,
astonishing,10,NM,$5.00 ,5.5,W,,1952,Timely,
astonishing,11,NM+,$6.00 ,8,W,,1952,Timely,
astonishing,12,NM,$5.00 ,7.5,W,,1952,Timely,
astonishing,13,NM+,$6.00 ,,,,1952,Timely,
astonishing,14,NM,$6.00 ,5.5,OW-W ,,1952,Timely,
astonishing,15,NM,$5.00 ,7,W,,1952,Timely,
astonishing,16,NM+,$5.00 ,,,,1952,Timely,
astonishing,17,FN,$3.00 ,7,OW-W ,,1952,Timely,
astonishing,18,FN,$3.00 ,,,,1952,Timely,
astonishing,19,NL , ,8.5,OW-W ,,1952,Timely,
astonishing,20,NM,$5.00 ,7.5,W,,1952,Timely,
astonishing,21,VG,$3.00 ,,,,1953,Timely,
astonishing,22,VG,$3.00 ,,,,1953,Timely,
atom age combat,1,FN,$5.00 ,,,,1952,St. John,
atom age combat,3,NM,$6.00 ,,,,1952,St. John,
atom age combat,5,G,$2.00 ,,,,1953,St. John,
atom bomb,1,NM+,$13.00 ,,,,1945,Jay Burtis,
atom comics,1,NM+,$18.00 ,,,,1946,Green Publications,
atom comics,2,NM+,$9.00 ,,,,1946,Green Publications,
atom comics,3,NM+,$9.00 ,,,,1946,Green Publications,
atom comics,4,NM+,$9.00 ,,,,1946,Green Publications,
atoman,1,NM,$22.00 ,,,,1946,Ken Crossen,
atoman,2,NM+,$16.00 ,,,,1946,Ken Crossen,
atomic comics ,1,NM+ ,,9.4,OW , ,1946,Green Publications,
atomic spy cases,NN,NM,$15.00 ,,,,1950,Avon,
atomic thunderbolt ,1,NM+ ,$18.00 ,7.5,OW , ,1946,Regor,
attack on planet mars ,NN,NM+ ,$50.00 ,9,OW-W ,#nn ,1951,Avon,
authentic police cases,1,NM+,$7.00 ,,,,1948,St. John,
authentic police cases,2,NM,$3.00 ,,,,1948,St. John,
authentic police cases,3,NM+,$4.00 ,,,,1948,St. John,
authentic police cases,4,NM+,$4.00 ,,,,1948,St. John,
authentic police cases,5,NM+,$4.00 ,,,,1948,St. John,
authentic police cases,6,NM+,$4.00 ,,,,1948,St. John,
authentic police cases,7,NM+,$4.00 ,,,,1949,St. John,
authentic police cases,8,NM+,$4.00 ,,,,1949,St. John,
authentic police cases,9,NM+,$4.00 ,,,,1949,St. John,
authentic police cases,10,NM,$3.00 ,,,,1949,St. John,
authentic police cases,11,NM+,$4.00 ,,,,1950,St. John,
authentic police cases ,13,NM+ ,$4.00 ,9.4,OW-W , ,1950,St. John,
authentic police cases,14,NM,$3.00 ,,,,1950,St. John,
authentic police cases,15,NM+,$4.00 ,,,,1950,St. John,
authentic police cases,16,NM,$3.00 ,,,,1950,St. John,
authentic police cases,17,FN,$3.00 ,,,,1951,St. John,
authentic police cases,18,VG,$2.00 ,,,,1951,St. John,
authentic police cases,19,FN,$3.00 ,,,,1951,St. John,
authentic police cases,22,G,$2.00 ,,,,1951,St. John,
authentic police cases,24,NM,$3.00 ,,,,1952,St. John,
authentic police cases,25,VG,$2.00 ,,,,1952,St. John,
authentic police cases,31,NM+,$3.00 ,,,,1953,St. John,
babe,1,FN,$7.00 ,,,,1948,Prize,
babe,2,NM+,$8.00 ,,,,1948,Prize,
babe,3,FN,$4.00 ,,,,1948,Prize,
babe,4,NM+,$8.00 ,,,,1949,Prize,
babe,5,VG,$3.00 ,,,,1949,Prize,
babe,6,NM+,$8.00 ,,,,1949,Prize,
babe,7,NM+,$8.00 ,,,,1949,Prize,
babe,8,NM,$6.00 ,,,,1949,Prize,
babe,9,VG,$3.00 ,,,,1949,Prize,
babe,11,NM,$6.00 ,,,,1950,Prize,
babe ruth sports,1,NM+,$10.00 ,,,,1949,Harvey,
babe ruth sports,3,NM,$6.00 ,,,,1949,Harvey,
babe ruth sports,4,FN,$5.00 ,,,,1949,Harvey,
babe ruth sports,5,NM+,$8.00 ,,,,1949,Harvey,
badmen of the west (128 pages),1,FR,$3.00 ,,,,1953,Magazine Enterprises,
badmen of tombstone,NN,NM+,$8.00 ,,,,1950,Avon,
baffling mysteries,5,NM+,$5.00 ,,,,1951,Ace Magazines,
baffling mysteries,6,NM+,$5.00 ,,,,1952,Ace Magazines,
baffling mysteries,7,NM,$4.00 ,,,,1952,Ace Magazines,
baffling mysteries,8,NM+,$5.00 ,,,,1952,Ace Magazines,
baffling mysteries ,9,NM+ ,$5.00 ,9.2,OW-W , ,1952,Ace Magazines,
baffling mysteries,10,NM,$4.00 ,,,,1952,Ace Magazines,
baffling mysteries,11,FN,$3.00 ,,,,1952,Ace Magazines,
baffling mysteries,12,G,$2.00 ,,,,1952,Ace Magazines,
baffling mysteries,13,G,$2.00 ,,,,1953,Ace Magazines,
baffling mysteries,14,FN,$3.00 ,,,,1953,Ace Magazines,
baffling mysteries,15,NM,$4.00 ,,,,1953,Ace Magazines,
baffling mysteries,16,NM,$4.00 ,,,,1953,Ace Magazines,
bang-up comics ,1,NL ,,9.2,W , ,1941,Progressive Publishers,
bang up comics,3,NM+,$125.00 ,,,,1941,Progressive Publishers,
banner comics,3,NM+,$125.00 ,,,,1941,Avon,
banner comics,4,NM+,$90.00 ,,,,1941,Avon,
banner comics,5,NM,$75.00 ,,,,1942,Avon,
barker,1,NM+,$12.00 ,,,,1946,Quality,
barker,2,NM+,$8.00 ,,,,1946,Quality,
barker,3,NM+,$6.00 ,,,,1947,Quality,
barker,4,NM+,$6.00 ,,,,1947,Quality,
barker,5,NM+,$6.00 ,,,,1947,Quality,
barker,6,NM+,$6.00 ,,,,1947,Quality,
barker,7,NM,$4.00 ,,,,1948,Quality,
barker,8,NM,$4.00 ,,,,1948,Quality,
barker,9,NM+,$6.00 ,,,,1948,Quality,
barker,10,NM,$4.00 ,,,,1948,Quality,
barker,11,NM+,$3.00 ,,,,1949,Quality,
barker,12,NM+,$3.00 ,,,,1949,Quality,
barker,13,NM+,$3.00 ,,,,1949,Quality,
barker,14,NM+,$3.00 ,,,,1949,Quality,
barker,15,NM+,$5.00 ,,,,1950,Quality,
barney baxter (fc),20,NM+,$55.00 ,,,,1943,Dell,
barney google & snuffy smith,2,NM,$6.00 ,,,,1951,Toby,
barnyard comics,3,NM,$2.00 ,,,,1944,Animated,
baseball comics,1,FN,$20.00 ,,,,1949,Will Eisner,
baseball thrills,10,FN,$3.00 ,,,,1951,Ziff-Davis,
bat masterson,2,NM,$2.00 ,,,,1960,Dell,
bat masterson,3,NM+,$2.00 ,,,,1960,Dell,
bat masterson (fc),1031,NM,$2.00 ,,,,1959,Dell,
batman,1,NM,"$3,600.00 ",,,,1940,National,
batman,2,NM+,"$1,250.00 ",,,,1940,National,
batman,3,NM,$500.00 ,,,,1940,National,
batman,4,NM+,$500.00 ,,,,1941,National,
batman,5,NM+,$375.00 ,,,,1941,National,
batman,6,NM+,$250.00 ,,,,1941,National,
batman,7,NM,$210.00 ,,,,1941,National,
batman,8,NM+,$250.00 ,,,,1941,National,
batman,9,NM,$210.00 ,,,,1942,National,
batman,10,NM+,$250.00 ,,,,1942,National,
batman,11,NM+,$180.00 ,,,,1942,National,
batman,12,NM+,$180.00 ,,,,1942,National,
batman,13,NM+,$180.00 ,,,,1942,National,
batman,14,NM,$150.00 ,,,,1942,National,
batman,15,NM,$150.00 ,,,,1943,National,
batman,16,NM+,$225.00 ,,,,1943,National,
batman,17,NM+,$105.00 ,,,,1943,National,
batman,18,NM+,$85.00 ,,,,1943,National,
batman,19,NM,$105.00 ,,,,1943,National,
batman,20,NM+,$105.00 ,,,,1943,National,
batman,21,NM+,$90.00 ,,,,1944,National,
batman,22,NM+,$90.00 ,,,,1944,National,
batman,23,NM+,$90.00 ,,,,1944,National,
batman,24,NM+,$90.00 ,,,,1944,National,
batman,25,NM,$70.00 ,,,,1944,National,
batman,26,NM+,$90.00 ,,,,1945,National,
batman,27,NM+,$90.00 ,,,,1945,National,
batman ,28,NM+ ,$90.00 ,9.2,W , ,1945,National,
batman,29,NM,$70.00 ,,,,1945,National,
batman,30,NM+,$90.00 ,,,,1945,National,
batman,31,NM+,$60.00 ,,,,1945,National,
batman,32,NM+,$60.00 ,,,,1945,National,
batman,33,NM,$50.00 ,,,,1946,National,
batman,34,NM+,$60.00 ,,,,1946,National,
batman,35,NM+,$60.00 ,,,,1946,National,
batman,36,NM+,$60.00 ,,,,1946,National,
batman,37,NM+,$60.00 ,,,,1946,National,
batman,38,NM,$50.00 ,,,,1947,National,
batman ,39,NM+ ,$60.00 ,9.2,OW-W , ,1947,National,
batman,40,NM+,$60.00 ,,,,1947,National,
batman ,41,NM+ ,$45.00 ,9.6,OW-W , ,1947,National,
batman,42,NM+,$45.00 ,,,,1947,National,
batman,43,NM+,$45.00 ,,,,1947,National,
batman,44,NM,$35.00 ,,,,1947,National,
batman,45,NM+,$45.00 ,,,,1948,National,
batman,46,NM+,$50.00 ,,,,1948,National,
batman,47,NM+,$105.00 ,,,,1948,National,
batman,48,NM+,$45.00 ,,,,1948,National,
batman,49,NM,$35.00 ,,,,1948,National,
batman,50,NM+,$45.00 ,,,,1948,National,
batman,51,NM+,$40.00 ,,,,1949,National,
batman,52,NM+,$40.00 ,,,,1949,National,
batman,53,NM,$25.00 ,,,,1949,National,
batman,54,NM+,$40.00 ,,,,1949,National,
batman,55,NM+,$40.00 ,,,,1949,National,
batman,56,VG,$10.00 ,,,,1949,National,
batman,57,NM+,$35.00 ,,,,1950,National,
batman,58,NM+,$35.00 ,,,,1950,National,
batman,59,NM+,$35.00 ,,,,1950,National,
batman,60,NM+,$35.00 ,,,,1950,National,
batman,61,NM,$25.00 ,,,,1950,National,
batman,62,NM+,$30.00 ,,,,1950,National,
batman,63,NM,$25.00 ,,,,1951,National,
batman,64,NM+,$30.00 ,,,,1951,National,
batman,65,NM,$25.00 ,,,,1951,National,
batman,66,NM+,$30.00 ,,,,1951,National,
batman,68,NM+,$30.00 ,,,,1952,National,
batman,70,NM,$25.00 ,,,,1952,National,
batman,71,FN,$11.00 ,,,,1952,National,
batman,72,VG,$7.00 ,,,,1952,National,
batman,73,NM,$18.00 ,,,,1952,National,
batman,74,VG,$7.00 ,,,,1952,National,
batman,75,VG,$7.00 ,,,,1953,National,
batman,76,FN,$11.00 ,,,,1953,National,
batman,77,VG,$7.00 ,,,,1953,National,
batman,78,VG,$7.00 ,,,,1953,National,
batman,80,NM,$18.00 ,,,,1954,National,
batman,84,NM,$18.00 ,,,,1954,National,
battle,3,FN,$3.00 ,,,,1951,Timely,
battle,4,NM,$4.00 ,,,,1951,Timely,
battle,7,FN,$3.00 ,,,,1952,Timely,
battle action,1,VG,$3.00 ,,,,1952,Timely,
battle stories,2,NM,$2.00 ,,,,1953,Fawcett,
bear country (fc),758,NM_,$3.00 ,,,,1956,Dell,
beaver valley (fc),625,NM+,$3.00 ,,,,1955,Dell,
bee-29 the bombardier,1,NM,$3.00 ,,,,1945,Spotlight,
behind prison bars,1,G,$3.00 ,,,,1952,Avon,
ben bowie & his mountain men,12,NM,$2.00 ,,,,1953,Dell,
ben bowie & his mountain men ,10,NM+,$2.00 ,,,,1953,Dell,
ben bowie & his mountain men (fc),443,NM+,$4.00 ,,,,1953,Dell,
ben bowie & his mountain men (fc),513,VG,$2.00 ,,,,1953,Dell,
ben bowie & his mountain men (fc),557,NM+,$3.00 ,,,,1954,Dell,
ben bowie & his mountain men (fc),657,NM+,$3.00 ,,,,1955,Dell,
best love,33,VG,$2.00 ,,,,1949,Timely,
best love,34,FN,$2.00 ,,,,1949,Timely,
best love,35,FN,$2.00 ,,,,1950,Timely,
best of the west ,1,NM+ ,$25.00 ,6.5,OW-W , ,1951,Magazine Enterprises,
best of the west,2,NM,$11.00 ,,,,1951,Magazine Enterprises,
best of the west,3,VG,$5.00 ,,,,1952,Magazine Enterprises,
best of the west,4,NM,$11.00 ,,,,1952,Magazine Enterprises,
best of the west,5,NM+,$14.00 ,,,,1952,Magazine Enterprises,
best of the west,6,NM,$5.00 ,,,,1953,Magazine Enterprises,
best of the west,12,NM+,$10.00 ,,,,1954,Magazine Enterprises,
best seller comics,1,NM,NP,,,,1948,Service Publishing Company,
best western,59,FN,$4.00 ,,,,1949,Timely,
beware,10,FN,$3.00 ,,,,1954,Trojan,
beware,11,NM,$4.00 ,,,,1954,Trojan,
beware,12,NM,$4.00 ,,,,1954,Trojan,
beware,14,FN,$3.00 ,,,,1955,Trojan,
beware: terror tales,1,VG,$3.00 ,,,,1952,Fawcett,
beware: terror tales,2,NM,$4.00 ,,,,1952,Fawcett,
beware: terror tales,3,NM,$4.00 ,,,,1952,Fawcett,
beware: terror tales,4,FN,$3.00 ,,,,1952,Fawcett,
beware: terror tales,5,NM,$4.00 ,,,,1953,Fawcett,
beware: terror tales,6,NM,$4.00 ,,,,1953,Fawcett,
beware: terror tales,7,FN,$3.00 ,,,,1953,Fawcett,
beware: terror tales,8,FN,$3.00 ,,,,1953,Fawcett,
beyond,1,G,$2.00 ,,,,1950,Ace Magazines,
beyond,2,FN,$3.00 ,,,,1951,Ace Magazines,
beyond,3,NM,$4.00 ,,,,1951,Ace Magazines,
beyond,4,NM,$4.00 ,,,,1951,Ace Magazines,
beyond,5,VG,$2.00 ,,,,1951,Ace Magazines,
beyond,6,FN,$3.00 ,,,,1951,Ace Magazines,
beyond,7,FN,$3.00 ,,,,1951,Ace Magazines,
beyond,8,NM,$4.00 ,,,,1952,Ace Magazines,
beyond,9,NM,$4.00 ,,,,1952,Ace Magazines,
beyond,10,NM,$4.00 ,,,,1952,Ace Magazines,
beyond,11,NM,$4.00 ,,,,1952,Ace Magazines,
beyond,12,NM+,$5.00 ,,,,1952,Ace Magazines,
beyond,13,NM,$4.00 ,,,,1952,Ace Magazines,
beyond,14,NM,$4.00 ,,,,1952,Ace Magazines,
beyond,15,NM,$4.00 ,,,,1952,Ace Magazines,
beyond,16,NM,$4.00 ,,,,1952,Ace Magazines,
beyond,17,FN,$3.00 ,,,,1952,Ace Magazines,
beyond,18,NM,$4.00 ,,,,1953,Ace Magazines,
beyond,19,NM,$4.00 ,,,,1953,Ace Magazines,
beyond,21,FN,$3.00 ,,,,1953,Ace Magazines,
big 3,1,NM+,$50.00 ,,,,1940,Fox,
big 3,5,FN,$30.00 ,,,,1941,Fox,
big 3,6,NM,$30.00 ,,,,1941,Fox,
big 3 ,7,NM ,$30.00 ,8,OW ,Very minor amount of glue on cover ,1942,Fox,
big all american,1,FN,NP,,,,1944,National,
big chief wahoo,1,NM,$23.00 ,,,,1941,Eastern Color,
big chief wahoo,3,NM+,$15.00 ,,,,1942,Eastern Color,
big chief wahoo,4,NM,$12.00 ,,,,1942,Eastern Color,
big chief wahoo,5,FN,$7.00 ,,,,1943,Eastern Color,
big chief wahoo,6,NM+,$9.00 ,,,,1943,Eastern Color,
big land,812,NM,$4.00 ,,,,1957,Dell,
big shot comics,1,NM+,$200.00 ,,,,1940,Columbia,
big shot comics ,2,NM+ ,$100.00 ,7,OW-W , ,1940,Columbia,
big shot comics,5,NM,$35.00 ,8,,,1940,Columbia,
big shot comics,6,VG,$11.00 ,,,,1940,Columbia,
big shot comics,10,FN,$17.00 ,,,,1941,Columbia,
big shot comics,13,FN,$15.00 ,,,,1941,Columbia,
big shot comics,15,NM,$28.00 ,,,,1941,Columbia,
big shot comics,19,NM,$22.00 ,,,,1941,Columbia,
big shot comics,21,NM+,$18.00 ,,,,1942,Columbia,
big shot comics,23,NM,$14.00 ,9.2,W,,1942,Columbia,
big shot comics,24,NM+,$18.00 ,,,,1942,Columbia,
big shot comics,27,VG,$7.00 ,,,,1942,Columbia,
big shot comics ,28,FN ,$10.00 ,9.2,OW ,Apparent - cover cleaned ,1942,Columbia,
big shot comics,32,NM+,$14.00 ,,,,1943,Columbia,
big shot comics,34,VG,$5.00 ,,,,1943,Columbia,
big shot comics,36,FN,$7.00 ,,,,1943,Columbia,
big shot comics,37,FN,$7.00 ,,,,1943,Columbia,
big shot comics,39,NM,$10.00 ,,,,1943,Columbia,
big shot comics,40,NM,$10.00 ,,,,1943,Columbia,
big shot comics,41,NM+,$12.00 ,,,,1943,Columbia,
big shot comics,42,NM,$9.00 ,,,,1944,Columbia,
big shot comics,44,NM,$9.00 ,,,,1944,Columbia,
big shot comics,45,NM+,$12.00 ,,,,1944,Columbia,
big shot comics,46,NM+,$12.00 ,,,,1944,Columbia,
big shot comics,47,NM+,$12.00 ,,,,1944,Columbia,
big shot comics,48,NM,$9.00 ,,,,1944,Columbia,
big shot comics,50,NM,$9.00 ,,,,1944,Columbia,
big shot comics,51,NM+,$10.00 ,,,,1944,Columbia,
big shot comics,52,FN,$5.00 ,,,,1945,Columbia,
big shot comics,53,NM+,$10.00 ,,,,1945,Columbia,
big shot comics,54,NM,$8.00 ,,,,1945,Columbia,
big shot comics,55,NM+,$10.00 ,,,,1945,Columbia,
big shot comics,56,NM+,$10.00 ,,,,1945,Columbia,
big shot comics,57,NM,$8.00 ,,,,1945,Columbia,
big shot comics,58,NM+,$10.00 ,,,,1945,Columbia,
