title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher
airboy v3,4,NM+,$16.00 ,,,,,
airboy v3,5,NM+,$16.00 ,,,,,
airboy v3,6,NM+,$16.00 ,,,,,
airboy v3,7,NM+,$16.00 ,,,,,
airboy v3,8,NM+,$16.00 ,,,,,
airboy v3,9,NM+,$16.00 ,,,,,
airboy vol4,1,NM+,$12.00 ,,,,,
airboy vol4,10,NM+,$20.00 ,,,,,
airboy vol4,11,NM+,$20.00 ,,,,,
airboy vol4,12,NM+,$20.00 ,,,,,
airboy vol4,2,NM+,$12.00 ,,,,,
airboy vol4,3,NM+,$12.00 ,,,,,
airboy vol4,4,NM+,$12.00 ,,,,,
airboy vol4,5,NM+,$20.00 ,,,,,
airboy vol4,6,NM+,$20.00 ,,,,,
airboy vol4,7,NM+,$20.00 ,,,,,
airboy vol4,8,NM+,$20.00 ,,,,,
airboy vol4,9,NM+,$20.00 ,,,,,
airboy vol5,1,NM+,$10.00 ,,,,,
airboy vol5,10,NM+,$10.00 ,,,,,
airboy vol5,12,NM+,$10.00 ,,,,,
airboy vol5,2,NM+,$10.00 ,,,,,
airboy vol5,3,NM+,$10.00 ,,,,,
airboy vol5,4,NM+,$10.00 ,,,,,
airboy vol5,5,NM,$8.00 ,,,,,
airboy vol5,6,NM+,$10.00 ,,,,,
airboy vol5,7,NM+,$10.00 ,,,,,
airboy vol5,8,NM+,$10.00 ,,,,,
airboy vol5,9,NM+,$10.00 ,,,,,
airboy vol6,1,NM+,$10.00 ,,,,,
airboy comics vol.6 ,11,NM+ ,$10.00 ,9.2,OW-W , ,1949,Hillman Periodicals
airboy vol6,2,NM+,$10.00 ,,,,,
airboy vol6,3,NM,$8.00 ,,,,,
airboy vol6,4,NM+,$10.00 ,,,,,
airboy vol6,5,NM+,$10.00 ,,,,,
airboy vol6,6,FN,$5.00 ,,,,,
airboy vol6,7,NM+,$10.00 ,,,,,
airboy vol6,8,NM,$8.00 ,,,,,
airboy vol6,9,NM+,$10.00 ,,,,,
airboy vol7,1,VG,$3.00 ,,,,,
airboy vol7,10,NM+,$10.00 ,,,,,
airboy vol7,11,NM+,$10.00 ,,,,,
airboy comics vol.7 ,2,NM+ ,$10.00 ,9.2,OW-W , ,1950,Hillman Periodicals
airboy vol7,3,NM+,$10.00 ,,,,,
airboy comics vol.7 ,5,NM+ ,$10.00 ,9,OW-W , ,1950,Hillman Periodicals
airboy vol7,6,NM+,$10.00 ,,,,,
airboy vol7,7,NM,$8.00 ,,,,,
airboy vol7,8,NM,$8.00 ,,,,,
airboy vol7,9,G,$2.00 ,,,,,
airboy vol8,1,G,$2.00 ,,,,,
airboy vol8,2,FN,$3.00 ,,,,,
airboy vol8,3,NM,$5.00 ,,,,,
airboy vol9,2,FN,$3.00 ,,,,,
airboy vol9,5,VG,$3.00 ,,,,,
album of crime,NN,FR,$3.00 ,,,,,
alice,10,FN,$2.00 ,,,,,
all american western,103,NM+,$25.00 ,,,,,
all american western,104,NM+,$25.00 ,,,,,
all american western,105,NM+,$25.00 ,,,,,
all american western,106,NM+,$25.00 ,,,,,
all american western ,107,NM+ ,$25.00 ,9.8,OW-W , ,1949,D.C. Comics
all american western,108,NM+,$25.00 ,,,,,
all american western,109,NM+,$25.00 ,,,,,
all american western ,110,NM ,$12.00 ,7.5,OW , ,1949,D.C. Comics
all american western ,111,NL ,,8,W , ,1949,D.C. Comics
all american western,112,G,$3.00 ,,,,,
all american western,113,NM,$12.00 ,,,,,
all american western,114,NM+,$15.00 ,,,,,
all american western,115,G,$3.00 ,,,,,
all american western,116,NM,$12.00 ,,,,,
all american western ,117,NM+ ,$15.00 ,9.4,W , ,1951,D.C. Comics
all american western ,118,FN ,$8.00 ,9.2,W ,Not CGC graded ,1951,D.C. Comics
all american western,119,NM+,$15.00 ,,,,,
all american western ,120,NM+ ,$15.00 ,9.4,W , ,1951,D.C. Comics
all american western,121,NM+,$15.00 ,,,,,
all american western,122,NM+,$15.00 ,,,,,
all american western ,124,NM ,$12.00 ,8.5,W , ,1952,D.C. Comics
all american western,125,FN,$8.00 ,,,,,
all capp's dog patch,3,NM,$7.00 ,,,,,
all famous crime,4,FN,$2.00 ,,,,,
all famous crime,5,NM,$3.00 ,,,,,
all famous crime,7,NM+,$4.00 ,,,,,
all famous crime,8,VG,$2.00 ,,,,,
all famous crime,9,VG,$5.00 ,,,,,
all famous crime,10,VG,$2.00 ,,,,,
all famous crime (132 pages),NN,VG,$5.00 ,,,,,
all flash,1,NM,$400.00 ,,,,,
all flash ,2,NL ,,9.6,OW , ,1941,D.C. Comics
all flash ,3,NM+ ,$150.00 ,9.6,OW-W ,Mis-cut ,1941,D.C. Comics
all flash,5,VG,$35.00 ,,,,,
all flash ,7,NM ,$80.00 ,8,W , ,1942,D.C. Comics
all flash,8,NM,$80.00 ,,,,,
all flash,9,FN,$50.00 ,,,,,
all flash,10,NM,$80.00 ,,,,,
all flash ,12,NM+ ,$75.00 ,9.4,OW-W , , ,D.C. Comics
all flash ,13,NM+ ,$75.00 ,7.5,OW-W , ,1943,D.C. Comics
all flash,15,FN,$30.00 ,,,,,
all flash,16,NM+,$60.00 ,,,,,
all flash ,17,NM+ ,$60.00 ,9,OW-W , ,1944,D.C. Comics
all flash ,19,NM+ ,$60.00 ,9.4,OW-W , ,1945,D.C. Comics
all flash,20,NM+,$60.00 ,,,,,
all flash ,21,NM+ ,$50.00 ,9.4,W ,Mis-cut ,1945,D.C. Comics
all flash ,22,NM+ ,$50.00 ,9.6,OW-W ,Mis-cut ,1946,D.C. Comics
all flash ,23,NL ,,9.4,OW-W , ,1946,D.C. Comics
all flash,24,NM+,$50.00 ,,,,,
all flash ,25,NM+ ,$50.00 ,9.4,OW-W , ,1946,D.C. Comics
all flash ,26,NM+ ,$50.00 ,9.6,OW , ,1947,D.C. Comics
all flash ,27,NM+ ,$50.00 ,9.8,OW-W , ,1947,D.C. Comics
all flash ,28,NM+ ,$50.00 ,8.5,OW-W , ,1947,D.C. Comics
all flash ,29,NM+ ,$50.00 ,9.4,OW-W , ,1947,D.C. Comics
all flash,30,NM,$40.00 ,,,,,
all flash,31,NM+,$50.00 ,,,,,
all flash ,32,NM ,$40.00 ,9,OW-W , ,1948,D.C. Comics
all funny comics ,1,NM+ ,$20.00 ,9.6,W , ,1943,D.C. Comics
all funny comics,5,NM+,$8.00 ,,,,,
all funny comics,6,NM,$5.00 ,,,,,
all funny comics ,7,NM+ ,$8.00 ,9.4,W , , ,D.C. Comics
all funny comics ,8,NM+ ,$8.00 ,9,W , ,1945,D.C. Comics
all funny comics,9,NM+,$8.00 ,,,,,
all funny comics,10,NM+,$6.00 ,,,,,
all funny comics,12,NM+,$8.00 ,,,,,
all funny comics,13,FN,$3.00 ,,,,,
all funny comics ,14,NM ,$4.00 ,8, , , ,D.C. Comics
all funny comics,15,NM+,$5.00 ,,,,,
all funny comics,16,NM+,$8.00 ,,,,,
all funny comics,17,FN,$3.00 ,,,,,
all funny comics,18,FN,$3.00 ,,,,,
all funny comics,20,FN,$3.00 ,,,,,
all funny comics ,21,NM ,$4.00 ,9,OW-W , ,1948,D.C. Comics
all funny comics,23,NM,$4.00 ,,,,,
all good comics ,1,NM+ ,,9.2,OW , ,1946,Fox
all good comics (1944 - 128 pages),NN,NM+,$19.00 ,,,,,
all good comics (1946),1,NM+,$19.00 ,,,,,
all great comics,1,NM+,$11.00 ,,,,,
all great comics,14,NM+,$25.00 ,,,,,
all great comics (1945 - 128 pages),NN,FN,$13.00 ,,,,,
all great jungle adventures (1949 - 128 pages),NN,NM,$20.00 ,,,,,
all hero comics ,1,NM ,$200.00 ,7,W , ,1943,Fawcett
all humor comics,1,NM+,$11.00 ,,,,,
all humor comics,2,NM+,$5.00 ,,,,,
all humor comics,3,NM+,$5.00 ,,,,,
all humor comics,4,NM,$4.00 ,,,,,
all humor comics,5,NM+,$5.00 ,,,,,
all humor comics,6,FN,$3.00 ,,,,,
all humor comics,7,FN,$3.00 ,,,,,
all humor comics,8,NM+,$5.00 ,,,,,
all humor comics,9,NM+,$5.00 ,,,,,
all humor comics,10,NM+,$5.00 ,,,,,
all humor comics,11,NM+,$5.00 ,,,,,
all humor comics,12,VG,$2.00 ,,,,,
all humor comics,13,NM,$4.00 ,,,,,
all humor comics,14,NM,$4.00 ,,,,,
all humor comics,15,FN,$3.00 ,,,,,
all humor comics,16,VG,$2.00 ,,,,,
all love,27,NM+,$2.00 ,,,,,
all love,28,NM+,$2.00 ,,,,,
all love romance,26,NM+,$2.00 ,,,,,
all new comics ,3,NL ,,9.6,W , ,1943,Harvey Publications
all new comics ,4,NM+ ,$40.00 ,9.4,OW-W , ,1943,Harvey Publications
all new comics ,5,NM+ ,$40.00 ,9.4,W , ,1943,Harvey Publications
all new comics ,6,NM+ ,$40.00 ,9.6,W , ,1944,Harvey Publications
all new comics,7,NM+,$40.00 ,,,,,
all new comics ,8,NM+ ,$35.00 ,7.5,W , ,1944,Harvey Publications
all new comics ,9,NM+ ,$35.00 ,9.4,W , ,1944,Harvey Publications
all new comics ,10,NM+ ,$35.00 ,9.2,W , ,1944,Harvey Publications
all new comics,11,NM+,$25.00 ,,,,,
all new comics,12,NM+,$35.00 ,,,,,
all new comics,13,NM+,$60.00 ,,,,,
all new comics ,14,FN ,$13.00 ,8.5,W , ,1947,Harvey Publications
all new short-story comics,1,NM+,$135.00 ,,,,,
all new short-story comics,2,NM+,$65.00 ,,,,,
all new short-story comics,3,NM+,$55.00 ,,,,,
all romance,1,VG,$2.00 ,,,,,
all romance,2,NM,$3.00 ,,,,,
all romance,3,FN,$2.00 ,,,,,
all romance,4,VG,$2.00 ,,,,,
all romance,6,NM,$3.00 ,,,,,
all select,1,NM,$425.00 ,,,,,
all select,2,NM+,$225.00 ,,,,,
all select,3,NM+,$190.00 ,,,,,
all select,5,NM,$100.00 ,,,,,
all select,7,NM+,$110.00 ,,,,,
all select,8,NM+,$110.00 ,,,,,
all select,9,NM+,$110.00 ,,,,,
all select,10,NM,$80.00 ,,,,,
all select,11,NM+,$90.00 ,,,,,
all sports,2,NM+,$5.00 ,,,,,
all sports,3,NM,$5.00 ,,,,,
all star comics ,1,NL ,,9.6,OW-W , ,1940,D.C. Comics
all star comics ,2,NM ,$500.00 ,9.2,OW-W , , ,D.C. Comics
all star comics ,3,NL ,,9.6,OW-W ,Very minor amount of glue on cover ,1940,D.C. Comics
all star comics,4,NM,$400.00 ,,,,,D.C. Comics
all star comics ,6,NL ,,9.6,OW-W , ,1941,D.C. Comics
all star comics ,7,NL ,,9.2,W , ,1941,D.C. Comics
all star comics ,10,NM ,$300.00 ,9.6,W , ,1942,D.C. Comics
all star comics ,11,NL ,,9.6,OW-W , ,1942,D.C. Comics
all star comics ,12,NL ,,9.4,W , ,1942,D.C. Comics
all star comics,13,FN,$130.00 ,,,,,D.C. Comics
all star comics ,14,NL ,,9.4,W , ,1943,D.C. Comics
all star comics ,15,NL ,,8.5,W ,Very minor amount of color touch on cover. Very minor amount of glue on cover ,1943,D.C. Comics
all star comics,16,NM+,$250.00 ,,,,,D.C. Comics
all star comics ,17,NL ,,9.6,W , , ,D.C. Comics
all star comics ,20,NL ,,9.6,OW-W , ,1944,D.C. Comics
all star comics ,21,NL ,,9.4,W , ,1944,D.C. Comics
all star comics,23,NM+,$200.00 ,,,,,D.C. Comics
all star comics ,24,NL ,,9.6,OW-W , ,1945,D.C. Comics
all star comics,25,NM+,$180.00 ,,,,,D.C. Comics
all star comics ,26,NM+ ,$180.00 ,9.4,W , ,1945,D.C. Comics
all star comics,27,NM+,$180.00 ,,,,,D.C. Comics
all star comics,28,NM,$130.00 ,,,,,D.C. Comics
all star comics ,29,NM+ ,$160.00 ,9.6,W , ,1946,D.C. Comics
all star comics ,30,NM ,$130.00 ,9.6,W , , ,D.C. Comics
all star comics,31,NM,$120.00 ,,,,,D.C. Comics
all star comics ,33,FN ,$110.00 ,7.5,W ,Old grade 6.0 FN OW-W ,1947,D.C. Comics
all star comics,34,NM,$100.00 ,,,,,D.C. Comics
all star comics,37,VG,$35.00 ,,,,,D.C. Comics
all star comics,38,NM,$180.00 ,,,,,D.C. Comics
all star comics,40,NM+,$125.00 ,,,,,D.C. Comics
all star comics,41,FN,$55.00 ,,,,,D.C. Comics
all star comics,44,VG,$35.00 ,,,,,D.C. Comics
all star comics,45,NM,$90.00 ,,,,,D.C. Comics
all star comics,46,FN,$55.00 ,,,,,D.C. Comics
all star comics ,47,NM+ ,$110.00 ,9.2,W , ,1949,D.C. Comics
all star comics,48,NM,$90.00 ,,,,,D.C. Comics
all star comics,53,VG,$35.00 ,,,,,D.C. Comics
all star comics,55,FN,$55.00 ,,,,,D.C. Comics
all star comics,57,VG,$33.00 ,,,,,D.C. Comics
all star western ,58,NM ,$24.00 ,8,W ,First issue ,1951,D.C. Comics
all star western,59,NM+,$15.00 ,,,,,
all star western,61,FN,$7.00 ,,,,,
all star western ,62,NM+ ,$15.00 ,9.4,W , ,1951,D.C. Comics
all star western,63,VG,$5.00 ,,,,,
all star western ,64,NM+ ,$15.00 ,9.6,OW-W , ,1952,D.C. Comics
all star western,65,NM+,$15.00 ,,,,,
all star western,66,G,$3.00 ,,,,,
all star western,67,VG,$5.00 ,,,,,
all star western,68,FR,$2.00 ,,,,,
all star western,69,VG,$3.00 ,,,,,
all star western,70,G,$3.00 ,,,,,
all star western,75,FN,$5.00 ,,,,,
all star western,85,FN,$7.00 ,,,,,
all star western,86,NM+,$10.00 ,,,,,
all star western,87,NM,$7.00 ,,,,,
all star western,90,NM,$7.00 ,,,,,
all star western,92,NM,$7.00 ,,,,,
all star western,103,NM+,$10.00 ,,,,,
all star western,105,NM,$7.00 ,,,,,
all star western,106,FN,$5.00 ,,,,,
all star western,107,NM,$7.00 ,,,,,
all teen,20,NM+,$7.00 ,,,,,
all time sports,4,NM+,$7.00 ,,,,,
all time sports,5,FN,$5.00 ,,,,,
all time sports,7,NM+,$7.00 ,,,,,
all top comics,2,NM,$8.00 ,,,,,
all top comics,7,FN,$5.00 ,,,,,
all top comics ,1,NL ,,9.4,W , ,1945,Fox
all top comics (128 pages),NN,FN,$9.00 ,,,,,
all true crime,26,NM,$6.00 ,,,,,
all true crime,27,NM,$4.00 ,,,,,
all true crime,30,NM,$4.00 ,,,,,
all true crime,31,G,$2.00 ,,,,,
all true crime,32,NM,$4.00 ,,,,,
all true crime,33,FN,$3.00 ,,,,,
all true crime,34,FN,$3.00 ,,,,,
all true crime,36,G,$2.00 ,,,,,
all true crime,37,NM,$3.00 ,,,,,
all true crime,40,VG,$2.00 ,,,,,
all true crime,41,VG,$2.00 ,,,,,
all true crime,45,FN,$3.00 ,,,,,
all true crime,46,VG,$2.00 ,,,,,
all true crime,47,FN,$3.00 ,,,,,
all true crime,48,G,$2.00 ,,,,,
all true crime,49,FN,$4.00 ,,,,,
all true crime,50,FN,$3.00 ,,,,,
all true crime,51,VG,$2.00 ,,,,,
all true crime,52,FN,$3.00 ,,,,,
all true romance,1,VG,$5.00 ,,,,,
all true romance,4,G,$2.00 ,,,,,
all true romance,5,NM,$3.00 ,,,,,
all true romance,6,NM,$3.00 ,,,,,
all true romance,7,NM,$3.00 ,,,,,
all true romance,12,FN,$2.00 ,,,,,
all winners,1,NM,"$1,050.00 ",,,,,
all winners,2,NM+,$625.00 ,,,,,
all winners,3,NM+,$450.00 ,,,,,
all winners,4,NM+,$335.00 ,,,,,
all winners,5,NM,$270.00 ,,,,,
all winners,6,NM+,$300.00 ,,,,,
all winners,8,NM,$180.00 ,,,,,
all winners,9,NM,$180.00 ,,,,,
all winners,10,NM,$180.00 ,,,,,
all winners,12,NM+,$150.00 ,,,,,
all winners,13,NM,$120.00 ,,,,,
all winners,14,NM,$120.00 ,,,,,
all winners,15,NM+,$150.00 ,,,,,
all winners,16,NM+,$150.00 ,,,,,
all winners,17,NM,$120.00 ,,,,,
all winners,18,NM,$120.00 ,,,,,
all winners,19,NM+,$250.00 ,,,,,
all winners,20,NM+,$250.00 ,,,,,
all your comics,1,NM,$10.00 ,,,,,
all your comics (128 pages),NN,FN,$12.00 ,,,,,
all-american,5,NM,$120.00 ,,,,,
all-american,11,VG,$30.00 ,,,,,
all-american,16,NM+,"$1,800.00 ",,,,,
all-american,21,NM+,$190.00 ,,,,,
all-american,23,NM,$130.00 ,,,,,
all-american,25,NM+,$300.00 ,,,,,
all-american,29,NM+,$135.00 ,,,,,
all-american,30,NM+,$135.00 ,,,,,
all-american,31,NM+,$100.00 ,,,,,
all-american,32,NM,$80.00 ,,,,,
all-american,33,NM,$80.00 ,,,,,
all-american,35,NM+,$100.00 ,,,,,
all-american,36,NM+,$100.00 ,,,,,
all-american,40,NM,$80.00 ,,,,,
all-american,41,NM,$80.00 ,,,,,
all-american,44,NM+,$75.00 ,,,,,
all-american,45,NM,$60.00 ,,,,,
all-american,46,NM+,$75.00 ,,,,,
all-american,47,NM+,$75.00 ,,,,,
all-american,48,NM+,$75.00 ,,,,,
all-american,49,NM,$50.00 ,,,,,
all-american,50,NM+,$75.00 ,,,,,
all-american,51,NM+,$60.00 ,,,,,
all-american,52,NM+,$60.00 ,,,,,
all-american,53,NM+,$60.00 ,,,,,
all-american,54,NM+,$60.00 ,,,,,
all-american,55,NM+,$60.00 ,,,,,
all-american,57,NM+,$60.00 ,,,,,
all-american,58,NM+,$60.00 ,,,,,
all-american,60,G,$10.00 ,,,,,
all-american,61,NM,$110.00 ,,,,,
all-american,64,NM+,$50.00 ,,,,,
all-american,65,NM+,$50.00 ,,,,,
all-american,66,NM+,$50.00 ,,,,,
all-american,67,G,$10.00 ,,,,,
all-american,69,NM,$40.00 ,,,,,
all-american,70,NM+,$50.00 ,,,,,
all-american,71,FN,$20.00 ,,,,,
all-american,72,NM+,$45.00 ,,,,,
all-american,73,NM+,$45.00 ,,,,,
all-american,74,NM+,$45.00 ,,,,,
all-american,75,NM,$35.00 ,,,,,
all-american,76,NM+,$45.00 ,,,,,
all-american,78,NM+,$45.00 ,,,,,
all-american,79,FN,$20.00 ,,,,,
all-american,80,NM,$35.00 ,,,,,
all-american,81,FN,$20.00 ,,,,,
all-american,82,G,$7.00 ,,,,,
all-american,84,NM+,$40.00 ,,,,,
all-american,85,NM+,$40.00 ,,,,,
all-american,88,NM+,$40.00 ,,,,,
all-american,90,NM,$30.00 ,,,,,
all-american,91,NM,$30.00 ,,,,,
all-american,92,FN,$18.00 ,,,,,
all-american,93,NM+,$40.00 ,,,,,
all-american,94,NM+,$40.00 ,,,,,
all-american,95,NM+,$40.00 ,,,,,
all-american,96,NM,$30.00 ,,,,,
all-american,97,NM+,$40.00 ,,,,,
all-american,98,NM+,$40.00 ,,,,,
all-american,99,NM+,$40.00 ,,,,,
all-american,100,NM+,$75.00 ,,,,,
all-american,101,FN,$5.00 ,,,,,
all-american,102,NM+,$50.00 ,,,,,
alley oop,10,NM+,$15.00 ,,,,,
alley oop,11,NM+,$15.00 ,,,,,
alley oop,12,NM+,$15.00 ,,,,,
alley oop,13,NM+,$15.00 ,,,,,
alley oop,14,NM+,$15.00 ,,,,,
alley oop,15,NM+,$15.00 ,,,,,
alley oop,16,NM+,$15.00 ,,,,,
alley oop,17,NM+,$15.00 ,,,,,
alley oop,18,VG,$4.00 ,,,,,
alley oop (fc),3,NM+,$110.00 ,,,,,
almanac of crime (132 pages - 1950),NN,G,$10.00 ,,,,,
almanac of crime (148 pages - 1948),NN,VG,$20.00 ,,,,,
amazing adventure funnies,1,NM+,$200.00 ,,,,,
amazing adventure funnies,2,NM+,$90.00 ,,,,,
amazing adventures (1950),1,NM+,$35.00 ,,,,,
amazing adventures (1950),3,NM,$10.00 ,,,,,
amazing adventures (1950),4,FN,$6.00 ,,,,,
amazing adventures (1950),5,NM,$10.00 ,,,,,
amazing adventures (1950),6,VG,$5.00 ,,,,,
amazing adventures of buster crabbe,1,FN,$7.00 ,,,,,
amazing comics,1,NM+,$225.00 ,,,,,
amazing comics ,1,NM+ ,,9.4,OW , ,1944,Timely
amazing detective,4,VG,$2.00 ,,,,,
amazing detective,5,NM,$3.00 ,,,,,
amazing detective,6,FN,$2.00 ,,,,,
amazing detective,7,VG,$2.00 ,,,,,
amazing detective,10,VG,$2.00 ,,,,,
amazing detective,11,NM,$3.00 ,,,,,
amazing detective,12,FN,$4.00 ,,,,,
amazing detective,13,NM,$3.00 ,,,,,
amazing detective,14,NM+,$4.00 ,,,,,
amazing ghost stories,14,NM,$5.00 ,,,,,
amazing ghost stories,15,NM+,$5.00 ,,,,,
amazing ghost stories,16,FN,$3.00 ,,,,,
amazing man comics ,5,NL ,,9.4,OW-W , ,1939,Centaur
amazing man comics,6,NM,$100.00 ,,,,,
amazing man comics ,7,NM ,$75.00 ,8.5,OW-W ,Slight (A) ,1939,Centaur
amazing man comics ,8,NM+ ,$80.00 ,9,OW , ,1939,Centaur
amazing man comics ,9,NM ,$60.00 ,9,OW , ,1940,Centaur
amazing man comics,10,NM,$60.00 ,,,,,
amazing man comics,11,NM+,$90.00 ,,,,,
amazing man comics,12,NM,$45.00 ,,,,,
amazing man comics,13,NM,$45.00 ,,,,,
amazing man comics,14,NM,$35.00 ,,,,,
amazing man comics,15,NM,$35.00 ,,,,,
amazing man comics,16,NM+,$50.00 ,,,,,
amazing man comics,17,NM+,$50.00 ,,,,,
amazing man comics,18,NM,$35.00 ,,,,,
amazing man comics,19,NM,$35.00 ,,,,,
amazing man comics,20,NM,$35.00 ,,,,,
amazing man comics,21,NM+,$45.00 ,,,,,
amazing man comics,22,NM,$30.00 ,,,,,
amazing man comics,23,NM+,$45.00 ,,,,,
amazing man comics,24,NM+,$45.00 ,,,,,
amazing man comics,25,NM+,$80.00 ,,,,,
amazing man comics,26,NM,$55.00 ,,,,,
amazing mysteries,32,NM,$6.00 ,,,,,
amazing mysteries,33,FN,$4.00 ,,,,,
amazing mysteries,34,FN,$3.00 ,,,,,
amazing mysteries,35,FN,$4.00 ,,,,,
amazing mystery funnies vol.1,18,NM ,$65.00 ,8.5,W , ,1940,Centaur
amazing mystery funnies vol.1,20,NM ,$65.00 ,7.5,W , ,1940,Centaur
amazing mystery funnies vol.1,21,NM+,$85.00 ,,,,,
amazing mystery funnies vol.1,22,NM,$65.00 ,,,,,
amazing mystery funnies vol.1,23,NM+,$85.00 ,,,,,
amazing mystery funnies vol.1,24,NM+ ,$85.00 ,9.2,W , , ,
amazing mystery funnies vol.1,1,NM,$190.00 ,,,,,
amazing mystery funnies vol.1,2,NM ,$80.00 ,7,W , ,1938,Centaur
amazing mystery funnies vol.1,3,NM+,$70.00 ,,,,,
amazing mystery funnies vol.1,4,NM+,$70.00 ,,,,,
amazing mystery funnies vol.2 ,1,NM ,$40.00 ,9,W , , ,Centaur
amazing mystery funnies vol.2 ,10,NM+,$65.00 ,,,,,
amazing mystery funnies vol.2 ,11,NM+,$65.00 ,,,,,
amazing mystery funnies vol.2 ,12,NM ,$0.00 ,8.5,CR-OW ,mis-cut ,1939,Centaur
amazing mystery funnies vol.2 ,2,NM+,$55.00 ,,,,,
amazing mystery funnies vol.2 ,3,NM+,$55.00 ,,,,,
amazing mystery funnies vol.2 ,4,NM+,$55.00 ,,,,,
amazing mystery funnies vol.2 ,5,NM ,$35.00 ,9.2, , , ,Centaur
amazing mystery funnies vol.2 ,6,NM,$35.00 ,,,,,
amazing mystery funnies vol.2 ,7,FN ,$75.00 ,8.5,W ,Slight (P)  ,1939,Centaur
amazing mystery funnies vol.2 ,8,FN,$45.00 ,,,,,
amazing mystery funnies vol.2 ,9,NM,$45.00 ,,,,,
amazing mystery funnies vol.3 ,1,NM ,$35.00 ,6.5,W , ,1940,Centaur
american library,4,VG,$2.00 ,,,,,
america's best comics,1,NM,$150.00 ,,,,,
america's best comics,3,FN,$40.00 ,,,,,
america's best comics,4,NM+,$70.00 ,,,,,
america's best comics,5,NM+,$65.00 ,,,,,
america's best comics,7,NM+,$50.00 ,,,,,
america's best comics ,8,NM+ ,$45.00 ,9.2,W , ,1944,Nedor Publications
america's best comics ,9,NM+ ,$45.00 ,9.6,OW-W , ,1944,Nedor Publications
america's best comics ,10,NM+ ,$45.00 ,9.2,OW , ,1944,Nedor Publications
america's best comics,11,NM+,$35.00 ,,,,,
america's best comics,12,NM+,$35.00 ,,,,,
america's best comics,13,NM,$22.00 ,,,,,
america's best comics ,14,NM+ ,$35.00 ,9.8,W ,Slight mis-cut ,1945,Nedor Publications
america's best comics,15,NM+,$35.00 ,,,,,
america's best comics ,16,NM+ ,$35.00 ,9,OW-W , ,1946,Nedor Publications
america's best comics ,17,NM+ ,$35.00 ,9.2,OW-W , ,1946,Nedor Publications
america's best comics ,18,NM+ ,$35.00 ,9.4,OW ,Old grade NM- 9.2 double copy? or fake  ,1946,Nedor Publications
america's best comics ,19,NM+ ,$35.00 ,9.2,OW-W , ,1946,Nedor Publications
america's best comics,20,NM,$22.00 ,,,,,
america's best comics ,21,NM ,$15.00 ,9.2,OW-W , ,1947,Nedor Publications
america's best comics ,22,NM ,$15.00 ,9.6,W ,Old grade NM- 9.2 ,1949,Nedor Publications
america's best comics,23,NM+,$20.00 ,,,,,
america's best comics,24,NM,$15.00 ,,,,,
america's best comics,25,NM+,$20.00 ,,,,,
america's best comics,26,NM,$15.00 ,,,,,
america's best comics,27,NM,$15.00 ,,,,,
america's best comics ,29,NM+ ,$20.00 ,9.6,W ,Old grade NM- 9.2 ,1949,Nedor Publications
america's best comics,30,NM,$15.00 ,,,,,
america's best comics,31,NM+,$20.00 ,,,,,
america's biggest comics book,NN,NM,$22.00 ,,,,,
america's greatest comics,2,NM+,$210.00 ,,,,,
america's greatest comics,3,NM,$90.00 ,,,,,
america's greatest comics,4,NM,$70.00 ,,,,,
america's greatest comics,5,NM,$70.00 ,,,,,
america's greatest comics,6,NM+,$80.00 ,,,,,
america's greatest comics,7,NM,$70.00 ,,,,,
america's greatest comics,8,NM+,$80.00 ,,,,,
america's greatest comics ,1,NL ,,9.4,W , ,1941,Fawcett
america's greatest comics ,8,NM+ ,,9.6,OW-W , ,1943,Fawcett
anchors andrews,1,NM,$3.00 ,,,,,
andy burnett (fc),865,NM,$2.00 ,,,,,
andy comics,20,NM+,$2.00 ,,,,,
andy comics,21,NM+,$2.00 ,,,,,
animal antics,1,FN,$9.00 ,,,,,
animal antics,13,NM,$6.00 ,,,,,
animal comics,24,FN,$20.00 ,,,,,
animal comics,25,NM,$35.00 ,,,,,
animal comics,26,FN,$20.00 ,,,,,
animal comics,27,FN,$20.00 ,,,,,
animal world,713,NM+,$5.00 ,,,,,
animated funny comic tunes,21,NM+,$7.00 ,,,,,
animated movie tunes comics,2,NM+,$7.00 ,,,,,
annie oakley & tagg (dell),4,NM+,$2.00 ,,,,,
annie oakley & tagg (dell),5,NM+,$2.00 ,,,,,
annie oakley & tagg (dell),6,NM+,$2.00 ,,,,,
annie oakley & tagg (dell),7,NM+,$2.00 ,,,,,
annie oakley & tagg (dell),8,NM,$2.00 ,,,,,
annie oakley & tagg (dell),9,NM,$2.00 ,,,,,
annie oakley & tagg (dell),10,NM+,$2.00 ,,,,,
annie oakley & tagg (dell),11,FN,$2.00 ,,,,,
annie oakley & tagg (dell),12,NM+,$2.00 ,,,,,
annie oakley & tagg (dell),13,NM+,$2.00 ,,,,,
annie oakley & tagg (dell),14,NM+,$2.00 ,,,,,
annie oakley & tagg (dell),15,NM+,$2.00 ,,,,,
annie oakley & tagg (fc),481,VG,$2.00 ,,,,,
annie oakley (atlas),1,FN,$2.00 ,,,,,
annie oakley (atlas),2,NM+,$15.00 ,,,,,
annie oakley (atlas),3,NM+,$8.00 ,,,,,
annie oakley (atlas),4,NM,$7.00 ,,,,,
