
Title,Issue #,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
daredevil comics ,24,NM+,$27.00 ,,,,1944,Lev Gleason,
daredevil comics ,25,FN,$13.00 ,,,,1944,Lev Gleason,
daredevil comics ,26,NM+,$27.00 ,,,,1944,Lev Gleason,
daredevil comics ,27,NM,$20.00 ,,,,1944,Lev Gleason,
daredevil comics ,28,NM,$20.00 ,,,,1945,Lev Gleason,
daredevil comics ,29,NM+,$27.00 ,,,,1945,Lev Gleason,
daredevil comics ,30,NM,$20.00 ,,,,1945,Lev Gleason,
daredevil comics ,31,NM+,$45.00 ,,,,1945,Lev Gleason,
daredevil comics ,32,FN,$8.00 ,,,,1945,Lev Gleason,
daredevil comics ,33,NM+,$16.00 ,,,,1945,Lev Gleason,
daredevil comics ,34,NM+,$16.00 ,,,,1946,Lev Gleason,
daredevil comics ,35,FN,$8.00 ,,,,1946,Lev Gleason,
daredevil comics ,36,NM+,$16.00 ,,,,1946,Lev Gleason,
daredevil comics ,37,NM+,$16.00 ,,,,1946,Lev Gleason,
daredevil comics ,38,FN,$13.00 ,,,,1946,Lev Gleason,
daredevil comics ,39,NM+,$16.00 ,,,,1946,Lev Gleason,
daredevil comics ,40,NM+,$16.00 ,,,,1947,Lev Gleason,
daredevil comics ,41,NM,$8.00 ,,,,1947,Lev Gleason,
daredevil comics ,42,NM+,$11.00 ,,,,1947,Lev Gleason,
daredevil comics ,43,NM+,$11.00 ,,,,1947,Lev Gleason,
daredevil comics ,44,NM+,$11.00 ,,,,1947,Lev Gleason,
daredevil comics ,45,NM+,$11.00 ,,,,1947,Lev Gleason,
daredevil comics ,46,NM,$8.00 ,,,,1948,Lev Gleason,
daredevil comics ,47,NM+,$11.00 ,,,,1948,Lev Gleason,
daredevil comics ,48,NM+,$11.00 ,,,,1948,Lev Gleason,
daredevil comics ,49,NM,$8.00 ,,,,1948,Lev Gleason,
daredevil comics ,50,NM,$8.00 ,,,,1948,Lev Gleason,
daredevil comics ,52,NM,$7.00 ,,,,1949,Lev Gleason,
daredevil comics ,53,FN,$4.00 ,,,,1949,Lev Gleason,
daredevil comics ,54,FN,$4.00 ,,,,1949,Lev Gleason,
daredevil comics ,55,FN,$4.00 ,,,,1949,Lev Gleason,
daredevil comics ,56,FN,$4.00 ,,,,1949,Lev Gleason,
daredevil comics ,58,NM,$7.00 ,,,,1950,Lev Gleason,
daredevil comics ,60,NM,$7.00 ,,,,1950,Lev Gleason,
daredevil comics ,61,VG,$3.00 ,,,,1950,Lev Gleason,
daredevil comics ,62,NM,$7.00 ,,,,1950,Lev Gleason,
daredevil comics ,64,VG,$3.00 ,,,,1950,Lev Gleason,
daredevil comics ,65,VG,$3.00 ,,,,1950,Lev Gleason,
daredevil comics ,68,VG,$3.00 ,,,,1950,Lev Gleason,
daredevil comics ,71,VG,$2.00 ,,,,1951,Lev Gleason,
daredevil comics ,76,FN,$3.00 ,,,,1951,Lev Gleason,
daring,1,NM+,"$2,000.00 ",,,,1940,Timely,
daring,2,NM+,"$1,100.00 ",,,,1940,Timely,
daring,3,NM+,$900.00 ,,,,1940,Timely,
daring,4,NM,$550.00 ,,,,1940,Timely,
daring,5,NM,$375.00 ,,,,1940,Timely,
daring,6,NM+,$500.00 ,,,,1940,Timely,
daring,7,NM+,$550.00 ,,,,1941,Timely,
daring,8,NM,$450.00 ,,,,1941,Timely,
daring,9,NM+,$110.00 ,,,,1944,Timely,
daring,10,NM+,$110.00 ,,,,1944,Timely,
daring,12,NM+,$100.00 ,,,,1945,Timely,
daring confessions,1,FN,$5.00 ,,,,1952,Youthful,
daring love,1,VG,$5.00 ,,,,1953,Gilmore,
daring love,15,FN,$3.00 ,,,,1952,Youthful,
daring love,16,VG,$3.00 ,,,,1953,Youthful,
daring love,17,FN,$3.00 ,,,,1953,Youthful,
dark mysteries,1,NM+,$20.00 ,,,,1951,Master Publications,
dark mysteries,2,NM+,$20.00 ,,,,1951,Master Publications,
dark mysteries,3,NM+,$5.00 ,,,,1951,Master Publications,
dark mysteries,4,NM+,$5.00 ,,,,1951,Master Publications,
dark mysteries,5,NM+,$5.00 ,,,,1952,Master Publications,
dark mysteries,6,FN,$3.00 ,,,,1952,Master Publications,
dark mysteries,7,NM,$4.00 ,,,,1952,Master Publications,
dark mysteries,8,NM,$4.00 ,,,,1952,Master Publications,
dark mysteries,10,NM,$4.00 ,,,,1953,Master Publications,
dark mysteries,11,VG,$4.00 ,,,,1953,Master Publications,
dark mysteries,14,NM,$4.00 ,,,,1953,Master Publications,
darling love,1,NM+,$5.00 ,,,,1949,MLJ,
darling love,2,FN,$3.00 ,,,,1950,MLJ,
darling love,3,FN,$3.00 ,,,,1950,MLJ,
darling love,4,VG,$2.00 ,,,,1950,MLJ,
darling love,5,NM,$4.00 ,,,,1950,MLJ,
darling love,6,VG,$2.00 ,,,,1950,MLJ,
darling love,8,FN,$3.00 ,,,,1951,MLJ,
darling love,9,FN,$3.00 ,,,,1952,MLJ,
darling love,11,NM,$4.00 ,,,,1952,MLJ,
darling romance,1,FN,$5.00 ,,,,1949,MLJ,
darling romance,2,VG,$2.00 ,,,,1949,MLJ,
darling romance,3,FN,$3.00 ,,,,1950,MLJ,
darling romance,5,VG,$2.00 ,,,,1950,MLJ,
darling romance,6,VG,$2.00 ,,,,1950,MLJ,
darling romance,7,FN,$3.00 ,,,,1950,MLJ,
date with danger,5,NM+,$4.00 ,,,,1952,Standard,
date with danger,6,FN,$3.00 ,,,,1953,Standard,
davy crockett (avon),NN,FN,$6.00 ,,,,1951,Avon,
davy crockett (fc),631,FN,$3.00 ,,,,1955,Dell,
dead end crime stories,NN,VG,$4.00 ,,,,1949,Kirby Publications,
dead-eye western,1,NM,$5.00 ,,,,1948,Hillman,
dead-eye western,2,G,$2.00 ,,,,1949,Hillman,
dead-eye western,4,VG,$3.00 ,,,,1949,Hillman,
dead-eye western,5,NM,$4.00 ,,,,1949,Hillman,
dead-eye western,6,NM+,$5.00 ,,,,1949,Hillman,
dead-eye western,7,NM+,$5.00 ,,,,1949,Hillman,
dead-eye western,8,NM+,$5.00 ,,,,1950,Hillman,
dead-eye western,9,NM,$4.00 ,,,,1950,Hillman,
dead-eye western,10,NM+,$5.00 ,,,,1950,Hillman,
dead-eye western,11,NM,$4.00 ,,,,1950,Hillman,
dead-eye western,12,NM+,$5.00 ,,,,1950,Hillman,
dead-eye western vol. 2,1,NM,$3.00 ,,,,1950,Hillman,
dead-eye western vol. 2,10,FN,$3.00 ,,,,1952,Hillman,
dead-eye western vol. 2,11,VG,$2.00 ,,,,1952,Hillman,
dead-eye western vol. 2,12,FN,$3.00 ,,,,1953,Hillman,
dead-eye western vol. 2,2,FN,$2.00 ,,,,1951,Hillman,
dead-eye western vol. 2,3,NM+,$5.00 ,,,,1951,Hillman,
dead-eye western vol. 2,4,VG,$2.00 ,,,,1951,Hillman,
dead-eye western vol. 2,7,FR,$2.00 ,,,,1951,Hillman,
dead-eye western vol. 2,8,NM,$4.00 ,,,,1951,Hillman,
dead-eye western vol. 2,9,VG,$3.00 ,,,,1951,Hillman,
dead-eye western vol. 3,1,FN,$3.00 ,,,,1953,Hillman,
dear beatrice fairfax,5,FN,$3.00 ,,,,1950,Standard,
dear beatrice fairfax,6,VG,$2.00 ,,,,1951,Standard,
dear beatrice fairfax,7,VG,$2.00 ,,,,1951,Standard,
dear lonely heart,2,VG,$2.00 ,,,,1951,Artful Publications,
dear lonely heart,3,VG,$2.00 ,,,,1951,Artful Publications,
dear lonely heart,4,FN,$2.00 ,,,,1951,Artful Publications,
dear lonely heart,6,FN,$2.00 ,,,,1952,Artful Publications,
dear lonely heart,8,VG,$2.00 ,,,,1952,Artful Publications,
dearly beloved,1,FN,$4.00 ,,,,1952,Ziff-Davis,
death valley,1,NM+,$4.00 ,,,,1953,Comic media,
death valley,3,NM,$3.00 ,,,,1954,Comic media,
death valley,4,NM,$3.00 ,,,,1954,Comic media,
death valley,6,NM,$3.00 ,,,,1954,Comic media,
debbie dean comics,1,NM+,$5.00 ,,,,1945,Civil Service Publications,
debbie dean comics,2,NM+,$5.00 ,,,,1945,Civil Service Publications,
deputy,1077,NM+,$3.00 ,,,,1960,Dell,
deputy,1130,NM+,$3.00 ,,,,1960,Dell,
desperado,1,NM+,$10.00 ,,,,1948,Lev Gleason,
desperado,2,FN,$3.00 ,,,,1948,Lev Gleason,
desperado,4,VG,$2.00 ,,,,1948,Lev Gleason,
desperado,5,FN,$3.00 ,,,,1948,Lev Gleason,
desperado,6,FN,$3.00 ,,,,1948,Lev Gleason,
desperado,7,VG,$2.00 ,,,,1949,Lev Gleason,
detective comics,1,NL ,,VG/FN,,OS27,1937,National,
detective comics,3,G,$120.00 ,,,,1937,National,
detective comics,4,VG,$180.00 ,,,,1937,National,
detective comics,5,NM,$300.00 ,,,,1937,National,
detective comics,6,VG,$150.00 ,5,,,1937,National,
detective comics,7,FN,$200.00 ,,,,1937,National,
detective comics,8,NL ,,8,OW,,1937,National,
detective comics,9,NM,$250.00 ,,,,1937,National,
detective comics,10,NM+,$300.00 ,9.2,OW-W ,,1937,National,
detective comics,11,FN,$150.00 ,,,,1938,National,
detective comics,12,NL , ,9.4,OW-W ,,1938,National,
detective comics,15,NM,$200.00 ,,,,1938,National,
detective comics,16,NM,$200.00 ,,,,1938,National,
detective comics,17,NM,$200.00 ,9.4,W ,,1938,National,
detective comics,18,NL , ,8.5,W ,,1938,National,
detective comics,19,NM,$200.00 ,8.5,W ,,1938,National,
detective comics,20,NM,$250.00 ,,,,1938,National,
detective comics,21,VG,$75.00 ,9,W ,Q,1938,National,
detective comics,22,NM,$150.00 ,,,,1938,National,
detective comics,23,NM,$125.00 ,,,,1939,National,
detective comics,24,NM+,$150.00 ,8,W ,,1939,National,
detective comics,25,NM+,$150.00 ,,,,1939,National,
detective comics,26,NL , ,9,W ,,1939,National,
detective comics,38,NM+,"$1,300.00 ",,,,1940,National,
detective comics,41,NM+,$225.00 ,,,,1940,National,
detective comics,42,NM+,$180.00 ,,,,1940,National,
detective comics,43,NM+,$180.00 ,,,,1940,National,
detective comics,44,NM+,$180.00 ,,,,1940,National,
detective comics,45,NM,$150.00 ,,,,1940,National,
detective comics,46,NM+,$150.00 ,,,,1940,National,
detective comics,47,NM+,$150.00 ,,,,1941,National,
detective comics,48,NM+,$150.00 ,,,,1941,National,
detective comics,49,NM+,$150.00 ,,,,1941,National,
detective comics,50,NM+,$150.00 ,,,,1941,National,
detective comics,51,NM+,$125.00 ,,,,1941,National,
detective comics,52,NM+,$125.00 ,,,,1941,National,
detective comics,53,NM+,$125.00 ,,,,1941,National,
detective comics,54,NM+,$125.00 ,,,,1941,National,
detective comics,55,NM,$100.00 ,,,,1941,National,
detective comics,56,NM+,$125.00 ,,,,1941,National,
detective comics,58,NM+,$125.00 ,,,,1941,National,
detective comics,59,NM+,$125.00 ,,,,1942,National,
detective comics,60,NM,$100.00 ,,,,1942,National,
detective comics,61,NM+,$110.00 ,,,,1942,National,
detective comics,62,NM+,$110.00 ,,,,1942,National,
detective comics,63,NM+,$110.00 ,,,,1942,National,
detective comics,64,NM,$200.00 ,,,,1942,National,
detective comics,65,NM,$150.00 ,,,,1942,National,
detective comics,68,NM,$75.00 ,,,,1942,National,
detective comics,69,NM,$75.00 ,,,,1942,National,
detective comics,70,NM+,$90.00 ,,,,1942,National,
detective comics,71,NM,$60.00 ,,,,1943,National,
detective comics,72,NM+,$75.00 ,,,,1943,National,
detective comics,73,NM,$60.00 ,,,,1943,National,
detective comics,75,NM+,$75.00 ,,,,1943,National,
detective comics,76,NM,$60.00 ,,,,1943,National,
detective comics,77,NM,$55.00 ,,,,1943,National,
detective comics,78,NM,$55.00 ,,,,1943,National,
detective comics,79,NM+,$65.00 ,,,,1943,National,
detective comics,80,NM,$55.00 ,,,,1943,National,
detective comics,81,NM,$55.00 ,,,,1943,National,
detective comics,87,NM,$55.00 ,9.2,W ,,1944,National,
detective comics,88,NM+,$65.00 ,9.4,OW-W , ,1944,National,
detective comics ,90,NL ,,9.6,OW-W , ,1944,National,
detective comics,95,NM+,$50.00 ,,,,1945,National,
detective comics,98,NM+,$50.00 ,,,,1945,National,
detective comics ,99,NL ,,9.8,W , ,1945,National,
detective comics,102,NM+,$40.00 ,,,,1945,National,
detective comics,103,NM,$30.00 ,,,,1945,National,
detective comics,104,NM+,$40.00 ,,,,1945,National,
detective comics,106,NM+,$40.00 ,9.6,W ,,1945,National,
detective comics,108,NM+,$40.00 ,,,,1946,National,
detective comics ,109,NL ,,9.8,W , ,1946,National,
detective comics,112,NM+,$40.00 ,,,,1946,National,
detective comics ,113,NL ,,9.8,W , ,1946,National,
detective comics ,114,NL ,,9.8,OW-W , ,1946,National,
detective comics,116,NM,$30.00 ,,,,1946,National,
detective comics,117,NM+,$40.00 ,,,,1946,National,
detective comics ,118,NL ,,9.6,W , ,1946,National,
detective comics,119,NM+,$40.00 ,,,,1947,National,
detective comics ,120,NL ,,9.4,W , ,1947,National,
detective comics ,121,NL ,,9.6,OW-W , ,1947,National,
detective comics,123,NM+,$30.00 ,,,,1947,National,
detective comics,124,NM+,$30.00 ,,,,1947,National,
detective comics,126,NL , ,9.4,OW-W ,,1947,National,
detective comics,128,NM,$25.00 ,,,,1947,National,
detective comics,129,NM+,$30.00 ,,,,1947,National,
detective comics,130,NM,$25.00 ,,,,1947,National,
detective comics,131,NM+,$22.00 ,,,,1948,National,
detective comics ,132,NL ,,9.4,OW-W , ,1948,National,
detective comics,133,NM,$18.00 ,,,,1948,National,
detective comics,134,NM,$18.00 ,,,,1948,National,
detective comics,135,NM+,$22.00 ,,,,1948,National,
detective comics,136,NM,$18.00 ,,,,1948,National,
detective comics,137,NM,$18.00 ,,,,1948,National,
detective comics,138,NM,$13.00 ,8.5,OW,(Q),1948,National,
detective comics,139,VG,$18.00 ,,,,1948,National,
detective comics,140,NM+,$90.00 ,,,,1948,National,
detective comics,141,FN,$9.00 ,9.2,OW-W ,,1948,National,
detective comics,143,NM+,$18.00 ,,,,1949,National,
detective comics,144,NL , ,9.4,,,1949,National,
detective comics,145,NM+,$18.00 ,,,,1949,National,
detective comics,146,FR,$3.00 ,,,,1949,National,
detective comics,147,FN,$9.00 ,,,,1949,National,
detective comics,148,FN,$9.00 ,,,,1949,National,
detective comics,149,NM+,$18.00 ,,,,1949,National,
detective comics,150,FN,$9.00 ,,,,1949,National,
detective comics,151,NL , ,9.6,,,1949,National,
detective comics,152,FN,$7.00 ,,,,1949,National,
detective comics,153,VG,$5.00 ,,,,1949,National,
detective comics,154,NM,$12.00 ,,,,1949,National,
detective comics,156,FN,$7.00 ,,,,1950,National,
detective comics ,157,NL ,,9.6,OW , ,1950,National,
detective comics,158,NM+,$15.00 ,,,,1950,National,
detective comics,159,NM+,$15.00 ,,,,1950,National,
detective comics,160,VG,$5.00 ,,,,1950,National,
detective comics,161,NM+,$15.00 ,9.4,OW-W , ,1950,National,
detective comics,162,NM+,$15.00 ,,,,1950,National,
detective comics ,163,NL ,,9.4,OW , ,1950,National,
detective comics,164,NM,$12.00 ,9.2, , ,1950,National,
detective comics,165,FN,$7.00 ,,,,1950,National,
detective comics,166,NM,$12.00 ,,,,1950,National,
detective comics,167,NL , ,9.4,W ,,1950,National,
detective comics,168,NM+,$15.00 ,,,,1951,National,
detective comics,170,NM+,$15.00 ,9.6,W , ,1951,National,
detective comics ,172,NL ,,9.6,W , ,1951,National,
detective comics,173,NM+,$15.00 ,,,,1951,National,
detective comics,174,NM+,$15.00 ,9.4, , ,1951,National,
detective comics,176,VG,$5.00 ,,,,1951,National,
detective comics,178,NM,$12.00 ,9,OW-W , ,1951,National,
detective comics,179,FN,$7.00 ,,,,1952,National,
detective comics,180,VG,$5.00 ,,,,1952,National,
detective comics,181,FN,$7.00 ,,,,1952,National,
detective comics,182,NM,$12.00 ,,,,1952,National,
detective comics,183,FN,$7.00 ,,,,1952,National,
detective comics,184,NM+,$15.00 ,,,,1952,National,
detective comics,185,G,$2.00 ,,,,1952,National,
detective comics,186,VG,$5.00 ,,,,1952,National,
detective comics,187,VG,$5.00 ,,,,1952,National,
detective comics,188,FN,$7.00 ,,,,1952,National,
detective comics,189,G,$2.00 ,,,,1952,National,
detective comics,190,VG,$7.00 ,,,,1952,National,
detective comics,191,VG,$7.00 ,,,,1953,National,
detective comics,192,VG,$7.00 ,,,,1953,National,
detective comics,193,VG,$7.00 ,,,,1953,National,
detective comics,194,VG,$7.00 ,,,,1953,National,
detective comics,195,VG,$7.00 ,,,,1953,National,
detective comics,196,VG,$7.00 ,,,,1953,National,
detective comics,197,G,$2.00 ,,,,1953,National,
detective comics,198,VG,$5.00 ,,,,1953,National,
detective eye,1,NM+,$135.00 ,9.2,W , ,1940,Centaur,
detective eye,2,NM+,$65.00 ,,,,1940,Centaur,
detective picture stories,3,FN,$35.00 ,,,,1937,Comics Magazine,
detective picture stories,4,VG,$25.00 ,,,,1937,Comics Magazine,
detective picture stories,5,VG,$25.00 ,,,,1937,Comics Magazine,
devil dogs,1,NM+,$25.00 ,,,,1942,Street & Smith,
dexter,1,NM+,$5.00 ,,,,1948,Dearfield,
dexter,2,VG,$2.00 ,,,,1948,Dearfield,
dexter,3,FN,$3.00 ,,,,1949,Dearfield,
dexter,4,FN,$3.00 ,,,,1949,Dearfield,
dexter,5,FN,$3.00 ,,,,1949,Dearfield,
diary loves,2,NM+,$5.00 ,9.4,OW-W , ,1949,Quality,
diary loves,3,FN,$3.00 ,,,,1950,Quality,
diary loves,6,FN,$3.00 ,,,,1950,Quality,
diary loves,9,VG,$2.00 ,,,,1951,Quality,
diary loves,10,VG,$2.00 ,,,,1951,Quality,
diary loves,11,G,$2.00 ,,,,1951,Quality,
diary loves,12,VG,$2.00 ,,,,1951,Quality,
diary loves,14,FN,$3.00 ,,,,1951,Quality,
diary loves,15,G,$2.00 ,,,,1951,Quality,
diary loves,16,FN,$3.00 ,,,,1951,Quality,
diary loves,17,FN,$3.00 ,,,,1951,Quality,
diary loves,18,NM,$4.00 ,,,,1952,Quality,
diary loves,19,NM,$4.00 ,,,,1952,Quality,
diary loves,22,NM,$4.00 ,,,,1952,Quality,
diary loves,23,FN,$3.00 ,,,,1952,Quality,
diary loves,24,G,$2.00 ,,,,1952,Quality,
diary loves,25,VG,$2.00 ,,,,1952,Quality,
diary loves,27,FN,$3.00 ,,,,1952,Quality,
diary loves,28,NM,$4.00 ,,,,1953,Quality,
diary of horror,1,NM,$10.00 ,,,,1952,Avon,
diary secrets,2,NM+,$5.00 ,,,,1949,St. John,
diary secrets,4,NM+,$5.00 ,,,,1949,St. John,
diary secrets,5,NM,$4.00 ,,,,1949,St. John,
diary secrets,10,VG,$2.00 ,,,,1952,St. John,
diary secrets,11,FN,$3.00 ,,,,1952,St. John,
diary secrets,12,G,$2.00 ,,,,1952,St. John,
diary secrets,13,FN,$3.00 ,,,,1952,St. John,
diary secrets,15,NM,$4.00 ,,,,1952,St. John,
diary secrets,16,NM,$4.00 ,,,,1953,St. John,
dick cole,1,NM+,$6.00 ,,,,1948,Curtis,
dick cole,2,NM+,$5.00 ,,,,1949,Curtis,
dick cole,3,NM+,$5.00 ,,,,1949,Curtis,
dick cole,4,NM+,$5.00 ,9.6,OW-W , ,1949,Curtis,
dick cole,5,NM+,$5.00 ,,,,1949,Curtis,
dick cole,6,NM+,$5.00 ,8.5,OW-W , ,1949,Curtis,
dick cole,7,NM+,$5.00 ,,,,1949,Curtis,
dick cole,8,NM+,$5.00 ,9.4,OW , ,1949,Curtis,
dick cole,9,NM+,$5.00 ,9.6,OW-W , ,1950,Curtis,
dick cole,10,FN,$3.00 ,,,,1950,Curtis,
dick powell,22,NM+,$4.00 ,,,,1949,Magazine Enterprises,
dick quick,10,NM,$6.00 ,,,,1947,Lafayette Street Corp.,That's actually Picture News # 10
dick tracy (fc),34,FN,$50.00 ,,,,1944,Dell,
dick tracy (fc),96,NM+,$40.00 ,,,,1946,Dell,
dick tracy (fc),163,NM,$22.00 ,,,,1947,Dell,
dick tracy monthly,2,NM+,$30.00 ,,,,1948,Dell,
dick tracy monthly,3,FN,$15.00 ,,,,1948,Dell,
dick tracy monthly,4,NM+,$20.00 ,,,,1948,Dell,
dick tracy monthly,5,NM+,$20.00 ,,,,1948,Dell,
dick tracy monthly,6,NM,$15.00 ,,,,1948,Dell,
dick tracy monthly,7,VG,$6.00 ,,,,1948,Dell,
dick tracy monthly,8,FN,$10.00 ,,,,1948,Dell,
dick tracy monthly,9,VG,$6.00 ,,,,1948,Dell,
dick tracy monthly,11,NM+,$20.00 ,,,,1948,Dell,
dick tracy monthly,12,NM,$15.00 ,,,,1948,Dell,
dick tracy monthly,13,FN,$10.00 ,,,,1949,Dell,
dick tracy monthly,14,VG,$6.00 ,,,,1949,Dell,
dick tracy monthly,15,FN,$10.00 ,,,,1949,Dell,
dick tracy monthly,16,FN,$10.00 ,,,,1949,Dell,
dick tracy monthly,17,NM,$15.00 ,,,,1949,Dell,
dick tracy monthly,18,VG,$6.00 ,,,,1949,Dell,
dick tracy monthly,19,VG,$4.00 ,,,,1949,Dell,
dick tracy monthly,20,VG,$4.00 ,,,,1949,Dell,
dick tracy monthly,21,VG,$4.00 ,,,,1949,Dell,
dick tracy monthly,22,VG,$4.00 ,,,,1949,Dell,
dick tracy monthly,23,FN,$6.00 ,,,,1949,Dell,
dick tracy monthly,24,FN,$6.00 ,,,,1949,Dell,
dick tracy monthly,25,NM,$22.00 ,,,,1950,Harvey,
dick tracy monthly,26,NM,$22.00 ,,,,1950,Harvey,
dick tracy monthly,27,FN,$15.00 ,,,,1950,Harvey,
dick tracy monthly,28,FN,$15.00 ,,,,1950,Harvey,
dick tracy monthly,29,NM,$22.00 ,,,,1950,Harvey,
dick tracy monthly,30,VG,$11.00 ,,,,1950,Harvey,
dick tracy monthly,31,VG,$8.00 ,,,,1950,Harvey,
dick tracy monthly,32,VG,$8.00 ,,,,1950,Harvey,
dick tracy monthly,33,NM,$16.00 ,,,,1950,Harvey,
dick tracy monthly,34,FN,$12.00 ,,,,1950,Harvey,
dick tracy monthly,35,FN,$12.00 ,,,,1951,Harvey,
dick tracy monthly,36,NM+,$22.00 ,,,,1951,Harvey,
dick tracy monthly,38,VG,$8.00 ,,,,1951,Harvey,
dick tracy monthly,39,G,$4.00 ,,,,1951,Harvey,
dick tracy monthly,40,VG,$8.00 ,,,,1951,Harvey,
dick tracy monthly,41,FN,$12.00 ,,,,1951,Harvey,
dick tracy monthly,42,G,$4.00 ,,,,1951,Harvey,
dick tracy monthly,43,FN,$12.00 ,,,,1951,Harvey,
dick tracy monthly,45,VG,$8.00 ,,,,1951,Harvey,
dick tracy monthly,46,VG,$8.00 ,,,,1951,Harvey,
dick tracy monthly,47,FN,$12.00 ,,,,1952,Harvey,
dick tracy monthly,48,VG,$8.00 ,,,,1952,Harvey,
dick tracy monthly,49,VG,$8.00 ,,,,1952,Harvey,
dick tracy monthly,50,FN,$12.00 ,,,,1952,Harvey,
dick tracy monthly,51,FN,$9.00 ,,,,1952,Harvey,
dick tracy monthly,52,VG,$6.00 ,,,,1952,Harvey,
dick tracy monthly,53,FN,$9.00 ,,,,1952,Harvey,
dick tracy monthly,54,VG,$6.00 ,,,,1952,Harvey,
dick tracy monthly,55,FN,$9.00 ,,,,1952,Harvey,
dick tracy monthly,56,FN,$9.00 ,,,,1952,Harvey,
dick tracy monthly,57,FN,$9.00 ,,,,1952,Harvey,
dick tracy monthly,58,FN,$9.00 ,,,,1952,Harvey,
dick tracy monthly,59,FN,$9.00 ,,,,1953,Harvey,
dick tracy monthly,60,FN,$9.00 ,,,,1953,Harvey,
dick tracy monthly,61,G,$3.00 ,,,,1953,Harvey,
dick tracy monthly,62,FN,$9.00 ,,,,1953,Harvey,
dick tracy monthly,63,VG,$6.00 ,,,,1953,Harvey,
dick tracy monthly,64,FN,$9.00 ,,,,1953,Harvey,
dick tracy monthly,66,FN,$9.00 ,,,,1953,Harvey,
dick tracy monthly,67,VG,$6.00 ,,,,1953,Harvey,
dick tracy monthly,68,FN,$9.00 ,,,,1953,Harvey,
dick tracy monthly,70,FN,$9.00 ,,,,1953,Harvey,
dickie dare,1,NM,$30.00 ,,,,1942,Eastern Color,
dickie dare,2,NM,$22.00 ,,,,1942,Eastern Color,
dickie dare,4,NM+,$30.00 ,9.4,W , ,1942,Eastern Color,
dick's adventures,245,FN,$3.00 ,,,,1949,Dell,
dime comics (1945),1,NM,$15.00 ,,,,1945,Newsbook,
ding dong,1,FN,$4.00 ,,,,1946,Compix,
ding dong,3,FN,$3.00 ,,,,1946,Compix,
dixie dugan,1,NM,$15.00 ,,,,1942,Columbia,
dixie dugan,3,NM+,$10.00 ,9.2,,,1943,Columbia,
dixie dugan,4,NM+,$8.00 ,,,,1944,Columbia,
dixie dugan,5,NM+,$8.00 ,,,,1946,Columbia,
dixie dugan,6,NM+,$5.00 ,,,,1946,Columbia,
dixie dugan,7,NM+,$5.00 ,,,,1946,Columbia,
dixie dugan,8,NM+,$5.00 ,,,,1947,Columbia,
dixie dugan,9,NM,$4.00 ,,,,1947,Columbia,
dixie dugan,10,VG,$2.00 ,,,,1947,Columbia,
dixie dugan,11,NM,$4.00 ,,,,1948,Columbia,
dixie dugan,12,NM,$4.00 ,,,,1948,Columbia,
dixie dugan,13,FN,$3.00 ,,,,1949,Columbia,
dixie dugan vol. 3,1,FN,$3.00 ,,,,1951,Prize,
dixie dugan vol. 3,2,FN,$3.00 ,,,,1952,Prize,
dixie dugan vol. 3,4,VG,$2.00 ,,,,1952,Prize,
dixie dugan vol. 4,2,G,$2.00 ,,,,1953,Prize,
dizzy dames,1,NM,$4.00 ,,,,1952,ACG,
dizzy dames,2,FR,$2.00 ,,,,1952,ACG,
dizzy dames,3,G,$2.00 ,,,,1953,ACG,
dizzy dames,4,G,$2.00 ,,,,1953,ACG,
dizzy don,3,FN,$3.00 ,,,,1942,F.E. Howard,
dizzy don,4,NM+,$5.00 ,,,,1942,F.E. Howard,
ding dong,2,FN,$3.00 ,,,,1946,Compix,
doc savage comics ,1,NM,$225.00 ,8.5,OW-W , ,1940,Street & Smith,
doc savage comics ,2,NM+,$150.00 ,9.6,OW-W , ,1940,Street & Smith,
doc savage comics ,3,VG,$40.00 ,9,W ,Apparent - All three edges trimmed ,1941,Street & Smith,
doc savage comics ,4,FN,$50.00 ,8.5,W , ,1941,Street & Smith,
doc savage comics ,5,NM,$65.00 ,8.5,W , ,1941,Street & Smith,
doc savage comics ,8,NM,$55.00 ,,,,1942,Street & Smith,
doc savage comics ,9,NM+,$70.00 ,9.4,OW , ,1942,Street & Smith,
doc savage comics ,10,NM+,$70.00 ,,,,1942,Street & Smith,
doc savage comics ,11,FN,$24.00 ,9,OW-W , ,1943,Street & Smith,
doc savage comics ,12,NM,$35.00 ,9,OW , ,1943,Street & Smith,
doc savage comics vol.2 ,1,NM+,$50.00 ,,,,1943,Street & Smith,
doc savage comics vol.2 ,2,NM+,$50.00 ,9,W , ,1943,Street & Smith,
doc savage comics vol.2 ,3,NM,$35.00 ,,,,1943,Street & Smith,
doc savage comics vol.2 ,4,NM,$35.00 ,7.5,W , ,1943,Street & Smith,
doc savage comics vol.2 ,5,NM,$35.00 ,,,,1943,Street & Smith,
doc savage comics vol.2 ,6,NM+,$50.00 ,,,,1943,Street & Smith,
doc savage comics vol.2 ,7,NM+,$50.00 ,,,,1943,Street & Smith,
doc savage comics vol.2 ,8,NM+,$50.00 ,9.4,OW-W , ,1942,Street & Smith,
doctor bobs,212,NM+,$5.00 ,,,,1949,Dell,
dogface dooley,1,NM,$4.00 ,,,,1951,Magazine Enterprises,
